scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,weight_id,phase
primary,C1,5032,2137,1751,72.95833333333333,81.93729527374825,176.06749073718748,405.4873688366131,173.07037344679233,96.88249400479616,83.54651162790698,3.117505995203837,0.41521761707873867,334.61551602471076,0,320.0,60.06399999999974,6.842361111111114,81.03032099231568,64.68410763895596,16.34621335335973,79.82704109624609,29.233333333333313,0.0,64.68410763895596,112.54211248932735,0,0,2342.308612172975,0,0,0,32,0.3,0.7,0.0,0,reference,reference
primary,C1,5033,2135,1813,75.54166666666667,84.91803278688525,128.77072638034477,358.1403067208036,125.84746251787011,94.54545454545455,85.01474926253687,5.454545454545454,0.41589281409892226,276.6510063536068,0,320.0,60.10399999999974,6.8426388888888905,80.8900216941432,64.60308862259649,16.2869330715467,79.86533724378275,29.32944444444439,0.0,64.60308862259649,112.34725235297667,0,0,1936.557044475247,0,0,0,32,0.3,0.7,0.0,0,reference,reference
primary,C1,5034,2092,1790,74.58333333333333,85.56405353728489,126.11019181355476,342.28022317482316,123.13693642702074,91.89189189189189,86.40949554896142,8.108108108108109,0.4303458613435384,276.41169465598796,0,310.0,58.84599999999974,6.701527777777779,77.90568588285663,62.44386040162182,15.461825481234811,80.15314889277263,29.429444444444403,0.0,62.44386040162182,108.20234150396757,0,0,1934.881862591916,0,0,0,31,0.3,0.7,0.0,0,reference,reference
primary,C1,5035,2223,1781,74.20833333333333,80.11695906432749,187.19216637393725,444.6166120513905,184.11238054379632,94.73684210526316,90.67505720823799,5.263157894736842,0.3881455061498627,308.19073120942005,0,340.0,62.20399999999974,7.098472222222226,86.07466490046923,68.60757177318354,17.467093127285697,79.70704486914538,29.28333333333328,0.0,68.60757177318354,119.54814569509615,0,0,2157.33511846594,0,0,0,34,0.3,0.7,0.0,0,reference,reference
primary,C1,5036,2224,1872,78.0,84.17266187050359,125.93425215444316,371.13878293006684,122.89927226104683,96.30484988452656,83.86376326074819,3.695150115473441,0.3986048151989028,262.52109244073966,0,320.0,61.86399999999972,7.076111111111114,80.703173139753,64.58682816609544,16.116344973657554,80.03009752076412,29.258333333333287,0.0,64.58682816609544,112.08774047187914,0,0,1837.6476470851776,0,0,0,32,0.3,0.7,0.0,0,reference,reference
primary,C1,5037,2184,1838,76.58333333333333,84.15750915750915,114.01492464370972,372.4702160218944,111.24398806211393,93.17180616740089,80.40462427745665,6.828193832599119,0.40658185219869847,254.94156243302234,0,320.0,61.511999999999745,7.001666666666669,80.68274649185597,64.58238537559426,16.100361116261716,80.04485244204365,29.183333333333312,0.0,64.58238537559426,112.05937012757774,0,0,1784.5909370311567,0,0,0,32,0.3,0.7,0.0,0,reference,reference
primary,C1,5038,2136,1880,78.33333333333333,88.01498127340824,90.26168240030565,302.17251302182996,87.37843725723636,93.58024691358024,79.02946273830156,6.419753086419753,0.42107889409978577,234.919729869482,0,310.0,59.989999999999725,6.835972222222225,78.17623737370798,62.52551784552749,15.650719528180485,79.98020875145868,29.243888888888854,0.0,62.52551784552749,108.5781074634833,0,0,1644.4381090863742,0,0,0,31,0.3,0.7,0.0,0,reference,reference
primary,C1,5039,2104,1812,75.5,86.12167300380229,113.71802142057655,328.519932134596,110.6773301360819,93.61702127659575,86.57407407407408,6.382978723404255,0.4260557805642838,272.68477184052693,0,310.0,58.93399999999974,6.72263888888889,78.86788659560098,62.510518457058396,16.357368138542583,79.25978640404578,29.258333333333326,0.0,62.510518457058396,109.53873138277915,0,0,1908.793402883689,0,0,0,31,0.3,0.7,0.0,0,reference,reference
primary,C1,5040,2199,1812,75.5,82.40109140518418,161.21403152460294,409.6654059115375,158.22497259120763,96.13733905579399,87.70917484131564,3.862660944206009,0.403472366537308,277.6911924052435,0,320.0,61.8359999999997,7.042916666666669,80.74992726519676,64.67516235905529,16.074764906141453,80.0931524639655,29.208333333333286,0.0,64.67516235905529,112.15267675721769,0,0,1943.8383468367042,0,0,0,32,0.3,0.7,0.0,0,reference,reference
primary,C1,5041,2244,1831,76.29166666666667,81.59536541889483,159.79216347291185,421.2175316771461,156.72514480368858,97.56637168141593,87.61160714285714,2.433628318584071,0.3892699371290244,292.31372173508896,0,330.0,62.64199999999971,7.155138888888892,83.40795168697167,66.60034063305062,16.807611053921065,79.84891042882857,29.171406559738543,0.0,66.60034063305062,115.84437734301625,0,0,2046.1960521456228,0,0,0,33,0.3,0.7,0.0,0,reference,reference
primary,C1,5042,2108,1818,75.75,86.24288425047439,127.82271621928183,323.51737212727556,124.95126039008241,93.04556354916068,81.3719692489651,6.954436450839328,0.4318712904558644,258.7355121303561,0,300.0,58.40399999999977,6.690833333333336,75.53686961024434,60.56654736770746,14.970322242536874,80.18143680062352,29.183333333333294,0.0,60.56654736770746,104.91231890311713,0,0,1811.1485849124927,0,0,0,30,0.3,0.7,0.0,0,reference,reference
primary,C1,5043,2104,1806,75.25,85.83650190114068,112.92726125373618,337.9714710012937,109.96256765965616,94.61883408071749,86.85162846803378,5.381165919282512,0.42760953237801874,266.96615263735,0,310.0,59.10999999999976,6.734861111111114,78.08479568147858,62.55941750346598,15.525378178012607,80.11728398273166,29.172777777777764,0.0,62.55941750346598,108.45110511316472,0,0,1868.7630684614498,0,0,0,31,0.3,0.7,0.0,0,reference,reference
primary,C1,5044,2161,1753,73.04166666666667,81.11985192040721,152.82113462375744,414.74100148435343,149.91751869684393,91.6267942583732,83.36201950659782,8.373205741626794,0.4106281312815279,307.32651003470005,0,320.0,60.74399999999973,6.919583333333338,80.94342183410996,64.57534876002855,16.368073074081398,79.77837765788173,29.172777777777714,0.0,64.57534876002855,112.42141921404158,0,0,2151.285570242901,0,0,0,32,0.3,0.7,0.0,0,reference,reference
primary,C1,5045,2100,1833,76.375,87.28571428571429,96.95469670665993,308.9251056067153,94.07084741737042,94.54976303317537,81.58522050059595,5.450236966824645,0.43309792327881935,246.4203796007456,0,300.0,58.63999999999974,6.697222222222224,75.71864666747501,60.481905669719914,15.236740997755124,79.87716148088519,29.18481622980294,0.0,60.481905669719914,105.16478703815979,0,0,1724.9426572052193,0,0,0,30,0.3,0.7,0.0,0,reference,reference
primary,C1,5046,2203,1779,74.125,80.75351793009531,186.61143068904204,436.33108499513423,183.56747163518665,93.50961538461539,87.6329043088976,6.490384615384616,0.39817168316035495,304.19628272758075,0,330.0,61.70599999999972,7.038888888888893,83.0214716871811,66.5890553058653,16.432416381315807,80.2070283176478,29.25833333333329,0.0,66.5890553058653,115.30759956552932,0,0,2129.3739790930654,0,0,0,33,0.3,0.7,0.0,0,reference,reference
primary,C1,5047,2188,1817,75.70833333333333,83.0438756855576,150.81299471155293,402.0948657066799,147.78364535950595,94.79638009049773,88.48797250859106,5.203619909502263,0.40032049978242595,288.91944561905177,0,330.0,61.29799999999973,6.991805555555561,83.4384681096573,66.60981469814755,16.828653411509762,79.8310613883838,29.31888888888884,0.0,66.60981469814755,115.88676126341294,0,0,2022.4361193333623,0,0,0,33,0.3,0.7,0.0,0,reference,reference
primary,C1,5048,2121,1841,76.70833333333333,86.79867986798679,105.43940196484876,316.40707647450716,102.29994166259884,97.34939759036145,89.03868698710433,2.6506024096385543,0.4239004194310159,268.90330872976233,0,310.0,59.58199999999974,6.788888888888894,78.25418860676793,62.55576720640184,15.698421400366083,79.93919344145064,29.17277777777772,0.0,62.55576720640184,108.68637306495548,0,0,1882.3231611083359,0,0,0,31,0.3,0.7,0.0,0,reference,reference
primary,C1,5049,2164,1834,76.41666666666667,84.75046210720888,119.03278255789726,354.1964173899214,116.0039028171075,94.6078431372549,86.38952164009112,5.392156862745098,0.4106434699895078,260.99735182282416,0,320.0,60.999999999999744,6.941111111111113,80.63569112528809,64.57932508320272,16.056366042085365,80.087767813464,29.197777777777755,0.0,64.57932508320272,111.99401545178902,0,0,1826.9814627597693,0,0,0,32,0.3,0.7,0.0,0,reference,reference
primary,C1,5050,2189,1823,75.95833333333333,83.28003654636821,152.24264630557784,403.3413409822657,149.36507671398752,95.95505617977528,82.7408256880734,4.044943820224719,0.40429426841056976,288.40257773725597,0,320.0,61.36799999999973,6.99791666666667,81.33568872107283,64.61490530652779,16.720783414545025,79.44225508203886,29.26888888888884,0.0,64.61490530652779,112.96623433482331,0,0,2018.818044160792,0,0,0,32,0.3,0.7,0.0,0,reference,reference
primary,C1,5051,2185,1748,72.83333333333333,80.0,191.06294830692093,448.1586549115981,188.0544678957259,94.87750556792874,88.42165898617512,5.122494432071269,0.3968412814972476,325.90802035786083,0,340.0,61.49199999999973,7.001527777777784,85.49199412538721,68.56700955848834,16.924984566898875,80.20284268714593,29.26954991993852,0.0,68.56700955848834,118.73888072970446,0,0,2281.3561425050257,0,0,0,34,0.3,0.7,0.0,0,reference,reference
primary,C1,5052,2063,1772,73.83333333333333,85.89432864760059,120.51353736494687,330.686118842641,117.74636425329798,94.24460431654677,78.79708383961118,5.755395683453238,0.44041296017122467,284.4561304184718,0,300.0,57.59999999999977,6.578750000000002,75.73186807370274,60.538567809256115,15.193300264446638,79.93803579536635,29.268888888888867,0.0,60.538567809256115,105.18315010236492,0,0,1991.1929129293028,0,0,0,30,0.3,0.7,0.0,0,reference,reference
primary,C1,5053,2081,1773,73.875,85.19942335415665,117.31391076322905,333.184617314812,114.56304097895566,92.61904761904762,79.65081276339554,7.380952380952381,0.4375719212489862,255.9653475902722,0,300.0,58.48399999999974,6.662638888888891,75.36375169051094,60.4416164295834,14.92213526092753,80.1998508219086,29.26888888888883,0.0,60.4416164295834,104.67187734793184,0,0,1791.757433131905,0,0,0,30,0.3,0.7,0.0,0,reference,reference
primary,C1,5054,2188,1731,72.125,79.11334552102377,197.41171097282944,452.1398032229309,194.4063630893101,94.13202933985329,84.99156829679595,5.8679706601467,0.40146633287383793,330.3610684682192,0,330.0,61.049999999999734,6.974583333333335,82.86096823158569,66.49433851479833,16.36662971678736,80.24808294413754,29.233333333333256,0.0,66.49433851479833,115.08467809942455,0,0,2312.527479277534,0,0,0,33,0.3,0.7,0.0,0,reference,reference
primary,C1,5055,2189,1790,74.58333333333333,81.772498857926,168.58488081417698,400.76679842860227,165.56428183382567,97.39952718676122,86.29671574178936,2.6004728132387704,0.40038218533204895,301.85760560967327,0,330.0,61.60599999999973,7.014444444444447,83.3073785926473,66.72255427682857,16.584824315818718,80.09201034050723,29.172777777777746,0.0,66.72255427682857,115.70469248978792,0,0,2113.0032392677126,0,0,0,33,0.3,0.7,0.0,0,reference,reference
primary,C1,5056,2211,1811,75.45833333333333,81.90863862505654,162.00987461306556,407.1046143351125,159.03238322822986,96.26373626373626,84.85193621867882,3.7362637362637363,0.4013853158242773,283.1726997771421,0,320.0,62.09199999999971,7.075694444444446,80.60180082456426,64.56813803375577,16.033662790808485,80.10756257703603,29.329745238786614,0.0,64.56813803375577,111.94694558967262,0,0,1982.2088984399948,0,0,0,32,0.3,0.7,0.0,0,reference,reference
primary,C2,5007,2171,1724,71.83333333333333,79.4104099493321,173.6127303062963,524.8658532327739,170.84445234028217,90.30023094688222,80.4372842347526,9.699769053117784,0.3911138522125818,322.0389075148207,0,3150.0,61.85799999999972,7.009444444444448,89.77861848485875,71.89930994283982,17.87930854201893,80.08511509337349,19.190555555555548,5.018307654376383,66.88100228846343,124.6925256734149,3.0,6,2254.2723526037453,182,28.021978021978022,58,315,nan,nan,0.0,0,reference,reference
primary,C2,5008,2196,1762,73.41666666666667,80.23679417122041,159.54098691336247,498.6974265231518,156.75943145166536,91.0828025477707,80.92753623188406,8.9171974522293,0.3945924780383766,301.82602747782755,0,3300.0,61.87999999999971,7.042222222222225,85.52539106865817,68.39548372680413,17.12990734185403,79.97096870553627,19.261666666666635,5.117915493596778,63.277568233207354,118.78526537313634,3.0,6,2112.7821923447927,186,18.817204301075268,61,330,nan,nan,0.0,0,reference,reference
primary,C2,5009,2193,1683,70.125,76.74418604651163,213.87315804628847,558.4551702509872,210.9650394736765,95.70815450643777,83.26577880718008,4.291845493562231,0.39310956429176264,376.32348137641145,0,1720.0,61.72399999999974,7.027638888888891,86.57277959695163,69.36311257796358,17.209667018988057,80.12115690508101,19.22611111111106,2.4709124282819945,66.89220014968157,120.23997166243285,3.0,6,2634.2643696348805,96,16.666666666666664,34,172,nan,nan,0.0,0,reference,reference
primary,C2,5010,2182,1796,74.83333333333333,82.30980751604034,142.05658928816902,481.97935941231896,139.3487073076101,90.30023094688222,75.07146941109205,9.699769053117784,0.3934123695343607,298.35249731439126,0,2430.0,61.553999999999746,7.002083333333336,87.52016575468218,70.14173558787229,17.378430166809874,80.14351319269505,19.24254329688194,3.2783326350990354,66.86340295277327,121.55578577039192,3.0,6,2088.4674812007393,108,12.037037037037036,50,243,nan,nan,0.0,0,reference,reference
primary,C2,5011,2064,1685,70.20833333333333,81.6375968992248,169.2818407018823,556.8753510113293,166.70198566737236,88.39506172839506,71.24773960216999,11.604938271604938,0.42850394933419184,354.3390099249256,0,3680.0,57.90799999999974,6.6013888888888905,81.63400953556732,65.15167650689651,16.48233302867081,79.80947754196787,19.379938667262575,5.323815109657628,59.82786139723888,113.38056879939904,3.0,6,2480.3730694744804,168,31.547619047619047,84,368,nan,nan,0.0,0,reference,reference
primary,C2,5012,2186,1724,71.83333333333333,78.8655077767612,171.2647607830116,525.4721494618905,168.659272439619,89.56916099773242,73.06590257879655,10.430839002267573,0.40153453732086974,312.7475344578037,0,4080.0,61.93999999999973,7.03388888888889,83.02659319028169,66.12139481083642,16.90519837944528,79.63881483044636,19.210637857036886,6.250832149414887,59.87056266142152,115.31471276428012,3.0,6,2189.232741204626,236,21.610169491525426,86,408,nan,nan,0.0,0,reference,reference
primary,C2,5013,2066,1772,73.83333333333333,85.76960309777347,113.9137645092521,416.03422982669844,111.19461724467752,91.70616113744076,77.25060827250608,8.293838862559241,0.42513551179523545,289.8523519672939,0,2470.0,58.409999999999755,6.638749999999999,83.13170205520132,66.8041771861277,16.327524869073613,80.35944836275364,19.1905555555555,3.5032468796550975,63.3009303064726,115.46069729889071,3.0,6,2028.9664637710573,127,15.748031496062993,53,247,nan,nan,0.0,0,reference,reference
primary,C2,5014,2139,1721,71.70833333333333,80.45815801776531,162.54036120101554,525.5884140839634,159.966202550276,91.8854415274463,71.3953488372093,8.1145584725537,0.4150781957182211,333.93907135853357,0,3440.0,60.91999999999972,6.904305555555558,80.90058935801656,64.61574415118918,16.28484520682739,79.87054811830775,19.224620773416692,4.736190363282214,59.87955378790696,112.3619296639119,3.0,6,2337.573499509735,144,22.22222222222222,73,344,nan,nan,0.0,0,reference,reference
primary,C2,5015,2160,1778,74.08333333333333,82.31481481481482,153.2055629382525,469.53286958622533,150.49581198845493,91.0377358490566,75.57603686635946,8.962264150943396,0.40658851719491473,295.7574280050947,0,2370.0,60.5819999999997,6.907083333333334,83.07938733376298,66.60958951097052,16.46979782279246,80.17583139289806,19.482777777777763,3.3207747405753123,63.28881477039522,115.38803796355974,3.0,6,2070.3019960356633,92,17.391304347826086,47,237,nan,nan,0.0,0,reference,reference
primary,C2,5016,2170,1733,72.20833333333333,79.86175115207374,170.8630578599887,527.4059469602938,168.2046083675337,92.71523178807946,74.14094350611532,7.28476821192053,0.4093186382514252,331.91210902553325,0,3020.0,61.15599999999972,6.959444444444447,80.7034063212817,64.38151501494049,16.321891306341204,79.77546171798069,19.201111111111064,4.515577257495313,59.865937757445174,112.08806433511344,3.0,6,2323.384763178733,158,22.78481012658228,66,302,nan,nan,0.0,0,reference,reference
primary,C2,5017,2232,1706,71.08333333333333,76.43369175627241,206.24598243574485,586.3671548551865,203.55639981724377,94.14225941422593,75.54161915621437,5.857740585774058,0.3832054578331475,370.2054733819893,0,2230.0,62.609999999999715,7.137916666666669,87.66444925209368,69.89003338528468,17.77441586680897,79.72448806962134,19.27611111111112,3.0281617239936613,66.86187166129103,121.75617951679673,3.0,6,2591.4383136739248,120,37.5,44,223,nan,nan,0.0,0,reference,reference
primary,C2,5018,2220,1717,71.54166666666667,77.34234234234233,198.925973953611,563.5011532414161,196.01733120818747,93.44262295081968,81.65086447295036,6.557377049180328,0.3853412931248271,351.7129800408282,0,2290.0,62.50999999999972,7.115972222222223,87.78798826508717,70.15484247567954,17.633145789407617,79.91394251322623,19.22214800474077,3.382658982189873,66.77218349348966,121.9277614792877,3.0,6,2461.990860285797,123,26.01626016260163,53,229,nan,nan,0.0,0,reference,reference
primary,C2,5019,2205,1715,71.45833333333333,77.77777777777779,207.59979103376682,558.7408675672418,204.94651285063554,90.40178571428571,74.84348321001708,9.598214285714286,0.3857770720327171,360.9891290268899,0,2900.0,62.203999999999745,7.0759722222222265,89.06835569551058,71.15303143948918,17.915324256021396,79.88587067076124,19.233108933455792,4.278957854841423,66.87407358464776,123.70604957709803,3.0,6,2526.92390318823,139,20.14388489208633,51,290,nan,nan,0.0,0,reference,reference
primary,C2,5020,2080,1726,71.91666666666667,82.98076923076924,128.01328661338536,460.6962746960036,125.53831825340296,85.34278959810875,69.22148461074231,14.657210401891252,0.4255506604990236,303.11383642164617,0,3440.0,59.21999999999974,6.712500000000002,81.5224671084921,65.09370251539485,16.42876459309724,79.84756205766756,19.19207013989932,5.325015912624131,59.76868660277072,113.22564876179459,3.0,6,2121.7968549515235,174,22.988505747126435,66,344,nan,nan,0.0,0,reference,reference
primary,C2,5021,2099,1745,72.70833333333333,83.13482610767032,140.82163849468486,468.2454540239224,138.22607221223814,91.36363636363636,73.35744424352019,8.636363636363637,0.41876730529887835,307.2396072561972,0,2240.0,59.69599999999977,6.769305555555556,83.04127812936531,66.29961271034614,16.741665419019178,79.83934520740603,19.17611111111109,2.9646001066668015,63.33501260367934,115.33510851300737,3.0,6,2150.67725079338,92,17.391304347826086,57,224,nan,nan,0.0,0,reference,reference
primary,C2,5022,2112,1724,71.83333333333333,81.62878787878788,150.73415796421492,471.86593024412844,148.06460669696594,92.10526315789474,75.32467532467533,7.894736842105263,0.41295957157657465,340.7942328857838,0,3000.0,59.59599999999975,6.778611111111115,84.66837592540637,67.7397173395215,16.928658585884858,80.0059249975467,19.261666666666645,4.4073713926788685,63.33234594684265,117.59496656306439,3.0,6,2385.559630200486,137,22.62773722627737,71,300,nan,nan,0.0,0,reference,reference
primary,C2,5023,2103,1772,73.83333333333333,84.2605801236329,119.15995309858725,426.5875881045264,116.49558680794031,93.33333333333333,73.91562685680333,6.666666666666667,0.41951768768033393,287.96026036510244,0,1830.0,59.88999999999976,6.787777777777778,82.26308540911167,65.83144744936153,16.431637959750116,80.0255024741266,19.353033331326483,2.5002261874766547,63.3312212618849,114.25428529043286,3.0,6,2015.7218225557174,90,25.555555555555554,39,183,nan,nan,0.0,0,reference,reference
primary,C2,5024,2156,1743,72.625,80.84415584415584,162.74304735431792,497.2415625558072,160.07393892455525,91.03139013452915,76.19883040935672,8.968609865470851,0.40418597582222654,317.208864485559,0,3040.0,61.04799999999976,6.934444444444444,84.69026818559784,67.58048065840143,17.109787527196403,79.79722122298575,19.362693662411473,4.321728369429672,63.25875228897176,117.625372479997,3.0,6,2220.462051398913,146,18.493150684931507,70,304,nan,nan,0.0,0,reference,reference
primary,C2,5025,2161,1768,73.66666666666667,81.81397501156871,148.98648311839003,480.97628214914585,146.25958279663064,91.28329297820824,76.65903890160183,8.716707021791766,0.40126398446008904,305.04089858456,0,3300.0,60.75999999999972,6.920694444444446,85.66295183211513,68.43113201440379,17.231819817711337,79.88416293255597,19.347222222222157,5.108451184832582,63.32268082957121,118.9763219890488,3.0,6,2135.2862900919204,185,11.891891891891893,67,330,nan,nan,0.0,0,reference,reference
primary,C2,5026,2189,1784,74.33333333333333,81.49840109639105,162.28941334873358,491.00107228847435,159.36069055780112,94.97716894977168,81.26784694460308,5.0228310502283104,0.3945830345508091,323.2837986691184,0,1560.0,61.52399999999972,7.008750000000003,86.23015058639217,68.89910846751596,17.331042118876226,79.90141267176311,19.286666666666637,2.017355759953555,66.8817527075624,119.76409803665582,3.0,6,2262.986590683829,77,31.16883116883117,30,156,nan,nan,0.0,0,reference,reference
primary,C2,5027,2163,1723,71.79166666666667,79.65788257050393,194.79960546855608,518.022774410008,191.8477404934828,96.19686800894854,83.3916083916084,3.803131991051454,0.39801486151244536,359.3249259180722,0,1830.0,60.685999999999744,6.918055555555556,87.10050979772751,69.46345544036849,17.63705435735901,79.75091718944316,19.212768242725854,2.6150331454217084,66.84842229494677,120.9729302746215,3.0,6,2515.274481426505,94,28.723404255319153,39,183,nan,nan,0.0,0,reference,reference
primary,C2,5028,2210,1778,74.08333333333333,80.4524886877828,158.82694797447633,518.1880519181597,156.14763733658143,92.3076923076923,72.79821627647715,7.6923076923076925,0.39449785401098314,313.57091671206587,0,2790.0,62.42599999999972,7.09763888888889,84.17308157846449,67.36814968821726,16.80493189024722,80.03526593643599,19.251111111111083,3.9832838923081235,63.384865795909135,116.90705774786734,3.0,6,2194.9964169844616,145,21.379310344827587,59,279,nan,nan,0.0,0,reference,reference
primary,C2,5029,2253,1651,68.79166666666667,73.28007101642254,246.64098013295242,639.6259584904653,243.9190323993772,90.7035175879397,75.36388140161725,9.296482412060302,0.37328663584800276,382.18734668832826,0,3530.0,64.2819999999997,7.280277777777778,90.56353553260661,72.21132520949261,18.352210323113987,79.7355412250812,19.221364344716722,5.338610783599592,66.87271442589302,125.78268823973137,3.0,6,2675.3114268182985,181,24.861878453038674,74,353,nan,nan,0.0,0,reference,reference
primary,C2,5030,2182,1770,73.75,81.11824014665444,163.58029653944232,495.18120921043425,160.8153588060509,91.89189189189189,77.44533947065592,8.108108108108109,0.3946936790735386,316.6392988999475,0,2160.0,61.65999999999973,7.009444444444447,86.87438574693654,69.72587952785288,17.148506219083664,80.26057269741517,19.389177646127017,2.9242660870706803,66.8016134407822,120.65886909296744,3.0,6,2216.4750922996327,102,31.372549019607842,43,216,nan,nan,0.0,0,reference,reference
primary,C2,5031,2180,1705,71.04166666666667,78.21100917431193,180.18999967822816,556.3047525856748,177.63160917867143,89.63855421686748,71.10481586402267,10.361445783132531,0.39432954156159855,349.1848526087067,0,4060.0,61.56399999999972,7.000277777777779,87.25791105295434,69.56186644139633,17.696044611558015,79.71983926956631,19.357777777777798,6.212612949430014,63.349253491966316,121.19154312910322,3.0,6,2444.2939682609476,207,17.874396135265698,78,406,nan,nan,0.0,0,reference,reference
primary,C2,5032,2137,1700,70.83333333333333,79.55077211043519,193.1974962635053,524.4184589331177,190.4373449721106,93.76498800959232,75.17441860465117,6.235011990407674,0.41088889730346007,359.3755963562228,0,2140.0,60.427999999999756,6.867638888888892,83.2119957590561,66.46516319451152,16.74683256454459,79.87449716620696,19.276111111111085,3.162714152422982,63.302449042088526,115.57221633202236,3.0,6,2515.6291744935597,100,26.0,41,214,nan,nan,0.0,0,reference,reference
primary,C2,5033,2135,1784,74.33333333333333,83.55971896955504,136.73046495555266,449.51954025279025,134.16707588139977,90.9090909090909,71.85840707964601,9.090909090909092,0.41046267740098213,278.89849327779274,0,2310.0,60.50199999999975,6.870277777777781,83.62681058990503,66.76311640037427,16.863694189530754,79.83458406392165,19.226111111111102,3.3832946621544693,63.3798217382198,116.14834804153477,3.0,6,1952.289452944549,104,25.0,55,231,nan,nan,0.0,0,reference,reference
primary,C2,5034,2092,1738,72.41666666666667,83.07839388145315,141.30660801700614,460.092135328382,138.62730126693359,89.1891891891892,74.5994065281899,10.81081081081081,0.41707359512712433,312.05179884690045,0,3020.0,59.38799999999975,6.739166666666668,84.59490805592934,67.74755484606627,16.847353209863055,80.08467223733543,19.247892351015498,4.42386187591522,63.32369297015104,117.49292785545737,3.0,6,2184.3625919283036,152,23.684210526315788,66,302,nan,nan,0.0,0,reference,reference
primary,C2,5035,2223,1702,70.91666666666667,76.56320287899236,225.24299223744268,576.841389202066,222.3912702694633,92.84210526315789,81.40732265446225,7.157894736842104,0.3847767968071071,356.9053527269863,0,2060.0,62.547999999999746,7.122361111111116,87.77249440921801,70.16829399540575,17.60420041381228,79.9433745932559,19.34305767806645,3.3406054444144697,66.82768855099127,121.90624223502505,3.0,6,2498.337469088904,117,26.495726495726498,38,206,nan,nan,0.0,0,reference,reference
primary,C2,5036,2224,1759,73.29166666666667,79.09172661870504,179.21005034796104,516.3165997675479,176.44627420819424,93.30254041570439,76.10273590173088,6.697459584295612,0.39458279778959976,334.61885255164344,0,2220.0,62.24399999999973,7.102500000000003,82.73026991404173,66.24593927720656,16.48433063683517,80.0746079349642,19.24722222222224,2.902257836967914,63.34368144023865,114.9031526583913,3.0,6,2342.331967861504,83,8.433734939759036,48,222,nan,nan,0.0,0,reference,reference
primary,C2,5037,2184,1751,72.95833333333333,80.17399267399267,148.21093259753235,514.8100386948046,145.70020194323172,89.42731277533039,71.27167630057804,10.572687224669604,0.39580259212777547,310.75276109530864,0,3460.0,62.13999999999973,7.0452777777777795,86.11549356760118,68.3841075978165,17.731385969784668,79.40976096726958,19.297222222222185,5.046473678770896,63.33763391904561,119.60485217722383,3.0,6,2175.2693276671607,173,13.872832369942195,74,346,nan,nan,0.0,0,reference,reference
primary,C2,5038,2136,1840,76.66666666666667,86.14232209737828,111.06238655395033,405.53857849913254,108.28644902656593,93.08641975308643,76.71865973425766,6.91358024691358,0.41302804504332963,256.7278011441091,0,2020.0,60.33199999999974,6.859722222222224,82.23386529816187,66.14115673441638,16.09270856374549,80.43055801232633,19.25111111111111,2.827123944411321,63.31403279000506,114.2137018030026,3.0,6,1797.0946080087638,93,15.053763440860216,34,202,nan,nan,0.0,0,reference,reference
primary,C2,5039,2104,1789,74.54166666666667,85.02851711026615,118.46674351555072,414.13334928832097,115.75939532043947,90.1595744680851,73.32175925925925,9.840425531914894,0.41667710888425846,276.78297677691756,0,2710.0,59.41399999999975,6.755972222222223,83.59473712233374,67.22668512372506,16.36805199860869,80.41975779569061,19.388518890669708,3.9032302381381982,63.32345488558686,116.10380155879687,3.0,6,1937.4808374384231,122,12.295081967213115,72,271,nan,nan,0.0,0,reference,reference
primary,C2,5040,2199,1752,73.0,79.67257844474761,184.2470787200687,524.0934463762006,181.41063468735223,95.06437768240343,80.84246970571265,4.935622317596566,0.39123552335054174,331.25686559449093,0,2020.0,62.17599999999972,7.066527777777778,86.91729623132697,69.61291235905527,17.304383872271682,80.0909777195361,19.177246682040625,2.6770131890962086,66.93589916995907,120.71846698795416,3.0,6,2318.7980591614373,87,14.942528735632186,47,202,nan,nan,0.0,0,reference,reference
primary,C2,5041,2244,1727,71.95833333333333,76.9607843137255,212.12985871115947,586.1954039342893,209.28393398832563,95.13274336283186,78.96205357142857,4.867256637168142,0.383013171155845,363.6313837393188,0,1780.0,62.931999999999704,7.175277777777782,86.56136173745413,69.1616184108284,17.399743326625746,79.89894916463975,19.17223345750862,2.356330104071082,66.80528830675732,120.22411352424184,3.0,6,2545.419686175232,67,23.88059701492537,33,178,nan,nan,0.0,0,reference,reference
primary,C2,5042,2108,1718,71.58333333333333,81.49905123339659,163.5858835180315,533.8712326968405,161.0338744806881,87.29016786570743,71.9692489651094,12.709832134292565,0.4168449021550621,325.90610743575786,0,4250.0,59.19399999999973,6.745694444444448,83.11016931384867,66.49446403437415,16.615705279474533,80.00761469185716,19.46289846042775,6.6931677055052985,59.80129632886885,115.43079071367872,3.0,6,2281.342752050305,235,34.8936170212766,81,425,nan,nan,0.0,0,reference,reference
