phase,weight_id,scenario,metric,mean_difference,median_difference,ci95_low,ci95_high,paired_replications,direction,C4_low_soc_stops_total,C4_failure_count_total,soc,next_task_energy,idle,deadline
local,soc0.70_next_task_energy0.05_idle0.00_deadline0.25,stress_strongly_constrained,delay,-4.54290258025114,-4.5062051615461485,-6.246533633679697,-2.8392715268225843,50,negative_better,0.0,0,0.7,0.05,0.0,0.25
local,soc0.70_next_task_energy0.05_idle0.00_deadline0.25,stress_strongly_constrained,urgent_on_time,-0.10559654848691206,0.0,-0.17821687158885202,-0.03297622538497211,50,positive_better,0.0,0,0.7,0.05,0.0,0.25
local,soc0.70_next_task_energy0.05_idle0.00_deadline0.25,stress_transition,delay,-2.297430757217124,-1.7759005913590258,-3.036024308325782,-1.5588372061084659,50,negative_better,0.0,0,0.7,0.05,0.0,0.25
local,soc0.70_next_task_energy0.05_idle0.00_deadline0.25,stress_transition,urgent_on_time,-0.37298872448464293,-0.2554782631393486,-0.5698125270424007,-0.17616492192688515,50,positive_better,0.0,0,0.7,0.05,0.0,0.25
local,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,primary,delay,-1.9465666579334493,-0.937217828116502,-3.650871459118961,-0.24226185674793754,50,negative_better,0.0,0,0.75,0.0,0.0,0.25
local,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,primary,urgent_on_time,-0.10075653519189574,0.0,-0.2479747084615988,0.04646163807780733,50,positive_better,0.0,0,0.75,0.0,0.0,0.25
local,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_near_transition,delay,-0.11739593439078383,0.0,-0.527464286734548,0.2926724179529804,50,negative_better,0.0,0,0.75,0.0,0.0,0.25
local,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_near_transition,urgent_on_time,-0.1253257012363528,0.0,-0.3248906440640397,0.0742392415913341,50,positive_better,0.0,0,0.75,0.0,0.0,0.25
local,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_non_binding,delay,-5.090708909568698e-05,-1.747379461780607e-05,-9.558085146371211e-05,-6.2333267276618455e-06,50,negative_better,0.0,0,0.75,0.0,0.0,0.25
local,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,0.75,0.0,0.0,0.25
local,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_strongly_constrained,delay,-2.0986731798513163,-2.0775708361946386,-3.5031485790750576,-0.6941977806275752,50,negative_better,0.0,0,0.75,0.0,0.0,0.25
local,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_strongly_constrained,urgent_on_time,-0.09493964414552067,0.0,-0.16141109326666572,-0.028468195024375614,50,positive_better,0.0,0,0.75,0.0,0.0,0.25
local,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_transition,delay,-0.7462194954466443,-0.3703838683900287,-1.3053226832545692,-0.18711630763871945,50,negative_better,0.0,0,0.75,0.0,0.0,0.25
local,soc0.75_next_task_energy0.00_idle0.00_deadline0.25,stress_transition,urgent_on_time,-0.03208868645953416,0.0,-0.14190921411024107,0.07773184119117274,50,positive_better,0.0,0,0.75,0.0,0.0,0.25
local,soc0.75_next_task_energy0.00_idle0.05_deadline0.20,primary,delay,-0.8806048637847453,-0.320492439633,-2.3129468917014804,0.5517371641319896,50,negative_better,0.0,0,0.75,0.0,0.05,0.2
local,soc0.75_next_task_energy0.00_idle0.05_deadline0.20,primary,urgent_on_time,-0.07625674198868623,0.0,-0.1982296175574563,0.045716133580083834,50,positive_better,0.0,0,0.75,0.0,0.05,0.2
local,soc0.75_next_task_energy0.00_idle0.05_deadline0.20,stress_near_transition,delay,-0.3679195611629254,0.0,-0.6874032228538165,-0.04843589947203425,50,negative_better,0.0,0,0.75,0.0,0.05,0.2
local,soc0.75_next_task_energy0.00_idle0.05_deadline0.20,stress_near_transition,urgent_on_time,-0.022158701980999923,0.0,-0.21687453318459676,0.17255712922259692,50,positive_better,0.0,0,0.75,0.0,0.05,0.2
local,soc0.75_next_task_energy0.00_idle0.05_deadline0.20,stress_non_binding,delay,5.502119767364644e-06,-1.5123122872051642e-07,-4.674614028181182e-05,5.77503798165411e-05,50,negative_better,0.0,0,0.75,0.0,0.05,0.2
local,soc0.75_next_task_energy0.00_idle0.05_deadline0.20,stress_non_binding,urgent_on_time,-0.005249343832020941,0.0,-0.015798295208027335,0.005299607543985453,50,positive_better,0.0,0,0.75,0.0,0.05,0.2
local,soc0.75_next_task_energy0.00_idle0.05_deadline0.20,stress_strongly_constrained,delay,-1.6700308100376822,-2.078979691305392,-2.869898831771289,-0.47016278830407554,50,negative_better,0.0,0,0.75,0.0,0.05,0.2
local,soc0.75_next_task_energy0.00_idle0.05_deadline0.20,stress_strongly_constrained,urgent_on_time,-0.09864445498646844,0.0,-0.15144882783739466,-0.04584008213554223,50,positive_better,0.0,0,0.75,0.0,0.05,0.2
local,soc0.75_next_task_energy0.00_idle0.05_deadline0.20,stress_transition,delay,-0.7410104542645033,-0.43203406577262626,-1.2622072599689707,-0.21981364856003593,50,negative_better,0.0,0,0.75,0.0,0.05,0.2
local,soc0.75_next_task_energy0.00_idle0.05_deadline0.20,stress_transition,urgent_on_time,-0.08287104844066065,0.0,-0.17130438295949127,0.00556228607816997,50,positive_better,0.0,0,0.75,0.0,0.05,0.2
local,soc0.75_next_task_energy0.05_idle0.00_deadline0.20,primary,delay,-3.0207078728457755,-1.3613705727827323,-4.70287299995347,-1.3385427457380807,50,negative_better,0.0,0,0.75,0.05,0.0,0.2
local,soc0.75_next_task_energy0.05_idle0.00_deadline0.20,primary,urgent_on_time,-0.17148795685764825,0.0,-0.305773085896843,-0.03720282781845352,50,positive_better,0.0,0,0.75,0.05,0.0,0.2
local,soc0.75_next_task_energy0.05_idle0.00_deadline0.20,stress_near_transition,delay,0.46268796201602647,0.0,-0.01741597724718119,0.9427919012792341,50,negative_better,0.0,0,0.75,0.05,0.0,0.2
local,soc0.75_next_task_energy0.05_idle0.00_deadline0.20,stress_near_transition,urgent_on_time,-0.8276758931650646,-0.28985507246376585,-1.2321998094758368,-0.42315197685429234,50,positive_better,0.0,0,0.75,0.05,0.0,0.2
local,soc0.75_next_task_energy0.05_idle0.00_deadline0.20,stress_non_binding,delay,-2.2781303579576527e-05,-1.022949632474568e-05,-6.728441658408101e-05,2.172180942492796e-05,50,negative_better,0.0,0,0.75,0.05,0.0,0.2
local,soc0.75_next_task_energy0.05_idle0.00_deadline0.20,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,0.75,0.05,0.0,0.2
local,soc0.75_next_task_energy0.05_idle0.00_deadline0.20,stress_strongly_constrained,delay,-2.7738742903421336,-1.300866895667383,-4.2555858585280255,-1.292162722156242,50,negative_better,0.0,0,0.75,0.05,0.0,0.2
local,soc0.75_next_task_energy0.05_idle0.00_deadline0.20,stress_strongly_constrained,urgent_on_time,-0.09845311667550574,0.0,-0.15675930893263856,-0.04014692441837291,50,positive_better,0.0,0,0.75,0.05,0.0,0.2
local,soc0.75_next_task_energy0.05_idle0.00_deadline0.20,stress_transition,delay,-1.9753357012312633,-2.0146858349373318,-2.728659696330769,-1.2220117061317577,50,negative_better,0.0,0,0.75,0.05,0.0,0.2
local,soc0.75_next_task_energy0.05_idle0.00_deadline0.20,stress_transition,urgent_on_time,-0.35299857981916705,-0.26358193612913183,-0.5045389070034685,-0.20145825263486566,50,positive_better,0.0,0,0.75,0.05,0.0,0.2
local,soc0.80_next_task_energy0.00_idle0.00_deadline0.20,primary,delay,-0.5174849460263056,-0.2142903685897295,-1.7524197808846527,0.7174498888320415,50,negative_better,0.0,0,0.8,0.0,0.0,0.2
local,soc0.80_next_task_energy0.00_idle0.00_deadline0.20,primary,urgent_on_time,-0.03158370840287811,0.0,-0.1460535340611786,0.08288611725542237,50,positive_better,0.0,0,0.8,0.0,0.0,0.2
local,soc0.80_next_task_energy0.00_idle0.00_deadline0.20,stress_near_transition,delay,0.009083103539408492,0.0,-0.30051670421667787,0.31868291129549486,50,negative_better,0.0,0,0.8,0.0,0.0,0.2
local,soc0.80_next_task_energy0.00_idle0.00_deadline0.20,stress_near_transition,urgent_on_time,-0.10429320796099034,0.0,-0.3261597257520566,0.11757330983007591,50,positive_better,0.0,0,0.8,0.0,0.0,0.2
local,soc0.80_next_task_energy0.00_idle0.00_deadline0.20,stress_non_binding,delay,-9.704048854368153e-06,-8.66722055438418e-06,-5.5203633688708244e-05,3.579553597997193e-05,50,negative_better,0.0,0,0.8,0.0,0.0,0.2
local,soc0.80_next_task_energy0.00_idle0.00_deadline0.20,stress_non_binding,urgent_on_time,0.0,0.0,0.0,0.0,50,positive_better,0.0,0,0.8,0.0,0.0,0.2
local,soc0.80_next_task_energy0.00_idle0.00_deadline0.20,stress_strongly_constrained,delay,-1.898948276651796,-2.2905502019939092,-3.2875124434824934,-0.5103841098210986,50,negative_better,0.0,0,0.8,0.0,0.0,0.2
local,soc0.80_next_task_energy0.00_idle0.00_deadline0.20,stress_strongly_constrained,urgent_on_time,-0.061174347378234434,0.0,-0.13834234488128788,0.015993650124819014,50,positive_better,0.0,0,0.8,0.0,0.0,0.2
local,soc0.80_next_task_energy0.00_idle0.00_deadline0.20,stress_transition,delay,-1.0597994223275975,-1.0959029141882581,-1.5594550673389351,-0.5601437773162599,50,negative_better,0.0,0,0.8,0.0,0.0,0.2
local,soc0.80_next_task_energy0.00_idle0.00_deadline0.20,stress_transition,urgent_on_time,-0.10596055135588138,0.0,-0.18875733579681683,-0.023163766914945927,50,positive_better,0.0,0,0.8,0.0,0.0,0.2
