scenario,scenario_value,strategy,seed,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,idle_ratio,charging_wait,low_soc_stops,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,pad_utilization,mean_queue,max_queue,total_charging_time_h,mandatory_charging_energy,opportunity_charging_energy,detour_distance_m,charging_sessions,replication,agv_number,workload,design_mode,candidate_value
design_pad,1,C4,1046,1094,1092,45.5,99.81718464351006,0.42508901508371566,3.6958337383056157,0.3661933300816635,1.079445097894513,0,14.403999999999847,2.36777777777778,23.611183277122013,20.39526198989349,3.2159212872285607,86.37966911914754,52.59461985063807,32.793310107114024,1.0,1,7.8703944257073335,0.0,20.39526198989349,6380.0,591,39,3,45,pad,1
design_pad,1,C4,1047,1104,1101,45.875,99.72826086956522,0.4770506097429457,5.324713707126693,0.36133228561560554,1.11122012776696,0,14.503999999999841,2.387222222222225,24.06819263487786,20.887544046805125,3.180648588072783,86.78484655526825,59.83376944487039,33.42804532621938,1.0,1,8.02273087829262,0.0,20.887544046805125,6280.0,581,40,3,45,pad,1
design_pad,1,C4,1048,1060,1058,44.083333333333336,99.81132075471699,0.4282439750036357,3.411828113914574,0.3857614225699832,0.9527694567179664,0,13.985999999999864,2.296250000000003,22.66898899797223,19.55772348339729,3.1112655145749772,86.27523479387084,53.21599795373725,31.484706941628232,1.0,1,7.556329665990742,0.0,19.55772348339729,6330.0,596,41,3,45,pad,1
design_pad,1,C4,1049,1088,1083,45.125,99.54044117647058,0.5197133798716146,5.191427936725813,0.3715071793550511,1.264267643576612,0,14.251999999999864,2.349722222222224,22.99237302514098,20.126021795335614,2.8663512298054044,87.53346935233193,57.702452834148644,31.93385142380702,1.0,1,7.66412434171366,0.0,20.126021795335614,5980.0,558,42,3,45,pad,1
design_pad,1,C4,1050,1046,1045,43.541666666666664,99.90439770554494,0.36018063033387043,4.678108073617962,0.3934312926988786,0.9729906554132143,0,13.913999999999863,2.2737500000000024,22.22468688792013,19.345533608854097,2.879153279066058,87.0452470552872,58.0252657564173,30.867620677666952,1.0,1,7.408228962640038,0.0,19.345533608854097,6810.0,636,43,3,45,pad,1
design_pad,1,C4,1051,1111,1107,46.125,99.63996399639964,0.7048738478000355,7.31164150909511,0.3575029089916117,1.230354893699653,0,14.523999999999845,2.3973611111111133,24.432489835875057,21.117951309219766,3.3145385266553316,86.43388967346078,55.80270799139919,33.934013660937715,1.0,1,8.144163278625012,0.0,21.117951309219766,5960.0,549,44,3,45,pad,1
design_pad,1,C4,1052,1093,1089,45.375,99.63403476669717,0.5317276855938344,8.282719717833606,0.36801426645922053,1.1541252385202827,0,14.377999999999854,2.364722222222224,24.601342598485335,20.902661392983937,3.698681205501429,84.96553108557124,58.40795875357645,34.168531386785304,1.0,1,8.20044753282844,0.0,20.902661392983937,6310.0,586,45,3,45,pad,1
design_pad,1,C4,1053,1098,1096,45.666666666666664,99.81785063752277,0.36706927877753615,3.5375674953077882,0.36467332150727305,0.992200825939406,0,14.537999999999835,2.382083333333336,23.13060201370421,19.90802314737696,3.2225788663272805,86.06789886221739,59.14255404847568,32.12583613014487,1.0,1,7.710200671234733,0.0,19.90802314737696,6810.0,641,46,3,45,pad,1
design_pad,1,C4,1054,1125,1123,46.791666666666664,99.82222222222222,0.6394478012719147,6.137043075507245,0.3481239761117161,1.1523813171035853,0,14.745999999999839,2.43027777777778,24.740670763536528,21.15049731954579,3.590173443990771,85.48877886818642,50.74736119965676,34.36204272713415,1.0,1,8.246890254512174,0.0,21.15049731954579,6230.0,590,47,3,45,pad,1
design_pad,1,C4,1055,1079,1071,44.625,99.25857275254866,0.3887032516234599,4.397884939077873,0.37814988347105466,0.9461233307703857,0,14.297999999999849,2.3416666666666686,23.003362742399894,19.88550704975946,3.117855692640471,86.44608735011778,52.192900018629,31.949114919999932,1.0,1,7.667787580799961,0.0,19.88550704975946,6750.0,611,48,3,45,pad,1
design_pad,1,C4,1056,1105,1103,45.958333333333336,99.81900452488688,0.496418595016922,5.162900684614336,0.3602090010431392,1.0285178498899417,0,14.565999999999839,2.3927777777777797,24.062903151268628,20.63931180506429,3.4235913462043746,85.77232628713863,53.44735026224482,33.42069882120653,1.0,1,8.020967717089539,0.0,20.63931180506429,6530.0,602,49,3,45,pad,1
