scenario,scenario_value,strategy,seed,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,idle_ratio,charging_wait,low_soc_stops,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,pad_utilization,mean_queue,max_queue,total_charging_time_h,mandatory_charging_energy,opportunity_charging_energy,detour_distance_m,charging_sessions,replication
A_agv,3,C4,1027,1789,1524,63.5,85.18725544997206,97.3150333111423,223.60316105610062,0.010149563889649446,0.364203048006569,0,21.545999999999665,3.7325000000000275,24.821969379529335,22.672909942387093,2.1490594371422413,91.34210745214048,19.676184872419633,17.23747873578426,1.0,2,8.273989793176444,21.061013873545523,1.6118960688415722,390.0,36,20
A_agv,3,C1,1028,1748,1486,61.916666666666664,85.01144164759725,122.55742906928462,282.57560177789514,0.0010892395442486298,0.0,0,20.987999999999683,3.642500000000023,29.769498482092644,21.0542504731622,8.715248008930443,70.7242363717583,19.79825375977753,20.673262834786556,0.0,1,9.923166160697546,21.0542504731622,0.0,60.0,6,21
A_agv,3,C2,1028,1748,1522,63.416666666666664,87.07093821510298,94.19387361655522,235.43812531147583,0.0010892395442486298,0.297635393560008,0,20.99399999999968,3.6429166666666903,25.42714632783881,22.652083806495533,2.7750625213432754,89.08622113719065,15.033888888888372,17.657740505443613,1.0,2,8.475715442612936,22.47407393561573,0.17800987087980102,90.0,9,21
A_agv,3,C3,1028,1748,1522,63.416666666666664,87.07093821510298,94.19387361655522,235.43812531147583,0.0010892395442486298,0.297635393560008,0,20.99399999999968,3.6429166666666903,25.42714632783881,22.652083806495533,2.7750625213432754,89.08622113719065,15.033888888888372,17.657740505443613,1.0,2,8.475715442612936,22.47407393561573,0.17800987087980102,90.0,9,21
A_agv,3,C4,1028,1748,1482,61.75,84.78260869565217,108.8393251184587,280.0699355037206,0.0010892395442486298,26.996265751043932,0,20.993999999999684,3.6429166666666903,27.753632197661947,21.22966713982887,6.523965057833079,76.49329280085121,19.743620773044967,19.273355692820793,1.0,2,9.25121073255398,21.051657268949064,0.17800987087980102,90.0,9,21
A_agv,3,C1,1029,1848,1530,63.75,82.79220779220779,129.53786262894084,335.7598866642225,0.00182024561099655,0.0,0,22.189999999999642,3.850972222222256,28.03843476157077,24.562523896648365,3.475910864922402,87.6030495479496,19.720305892247225,19.47113525109081,0.0,1,9.346144920523589,24.562523896648365,0.0,70.0,7,22
A_agv,3,C2,1029,1848,1491,62.125,80.68181818181817,136.1212337977452,350.7087624428755,0.0018183901937426788,0.29118272533877715,0,22.20999999999964,3.8523611111111453,31.288051411464927,22.738996118870567,8.549055292594362,72.67629364268522,14.958887555040548,21.727813480183976,1.0,2,10.429350470488307,22.486057556973755,0.25293856189681185,170.0,16,22
A_agv,3,C3,1029,1848,1491,62.125,80.68181818181817,136.1212337977452,350.7087624428755,0.0018183901937426788,0.29118272533877715,0,22.20999999999964,3.8523611111111453,31.288051411464927,22.738996118870567,8.549055292594362,72.67629364268522,14.958887555040548,21.727813480183976,1.0,2,10.429350470488307,22.486057556973755,0.25293856189681185,170.0,16,22
A_agv,3,C4,1029,1848,1523,63.458333333333336,82.41341991341992,132.0384034042531,269.4565315929052,0.0018183901937426788,0.29118272533877715,0,22.20999999999964,3.8523611111111453,25.362608463483877,21.302496118870565,4.060112344613309,83.99173984624291,19.747220888373874,17.612922544086025,1.0,2,8.454202821161292,21.049557556973753,0.25293856189681185,170.0,16,22
A_agv,3,C1,1030,1774,1490,62.083333333333336,83.99098083427283,118.9722007894008,272.40219867516714,0.007830856867075771,0.0,0,21.299999999999674,3.696666666666693,27.778243413354865,21.061110204551838,6.717133208803026,75.81872579612558,19.698462760570635,19.290446814829767,0.0,1,9.259414471118289,21.061110204551838,0.0,60.0,6,23
