one_minus_soc,E_next,T_idle,eta_WPT,D,score,strategy,scenario,scenario_value,replication
0.003755555555555586,0.2816666666666666,0.1821742352443511,0.9166666666666667,0.0,0.19053613528665267,C4,A_agv,10,1046
0.22540327228868215,0.2816666666666666,0.05122235124835748,1.0,0.0,0.24572100104052494,C4,D_power,1,1012
0.4378016575542845,0.2816666666666666,0.043790934747933837,0.8266216441554113,0.0,0.2909879685606832,C4,D_power,1,1051
0.42327719844508166,0.2816666666666666,0.001059964964097162,0.9350508587627149,0.0,0.2910639068210772,C4,D_power,1,1049
0.003755555555555586,0.2816666666666666,0.07485976053628596,0.12370768717692188,0.0,0.09514306613146842,C4,C_workload,45,1036
0.003755555555555586,0.2816666666666666,0.045148839439053616,0.9350508587627149,0.0,0.17182074512546286,C4,B_pad,5,1045
0.007511111111111172,0.2816666666666666,0.034179446719531874,0.9166666666666667,0.0,0.16946358367459646,C4,B_pad,3,1010
0.26666530444610775,0.2816666666666666,0.021075906102347896,0.9166666666666667,0.0,0.2452443105825178,C4,D_power,1,1008
0.007511111111111172,0.2816666666666666,0.04512368052989283,0.9166666666666667,0.0,0.17110521874615062,C4,D_power,5,1045
0.003755555555555586,0.2816666666666666,0.06345322986673636,0.9166666666666667,0.0,0.17272798448001048,C4,A_agv,7,1031
0.011266666666666758,0.2816666666666666,0.00493898225283677,0.9166666666666667,0.0,0.16620418067125886,C4,base,base,1033
0.0045209934252180934,0.2816666666666666,0.009420260330965297,1.0,0.0,0.17318600374387688,C4,B_pad,1,1052
0.003755555555555586,0.2816666666666666,0.08731634293050673,0.9350508587627149,0.0,0.17814587064918083,C4,A_agv,10,1055
0.003755555555555586,0.2816666666666666,0.03649363093853026,0.9166666666666667,0.0,0.16868404464077955,C4,B_pad,3,1028
0.003755555555555586,0.2816666666666666,0.036084803903379196,0.8266216441554113,0.0,0.15961821833438133,C4,D_power,5,1020
0.003755555555555586,0.2816666666666666,0.060101740582443504,1.0,0.0,0.18055859442069988,C4,A_agv,10,1053
0.34540063794332115,0.2816666666666666,0.06349723880512763,0.9166666666666667,0.0,0.27522811053709884,C4,A_agv,3,1041
0.016666076081455206,0.2816666666666666,0.006779052814300586,0.9166666666666667,0.0,0.16810001407991498,C4,B_pad,3,1014
0.007511111111111172,0.2816666666666666,0.025985019353821474,0.9350508587627149,0.0,0.1700728387793447,C4,A_agv,5,1011
0.5509981288602028,0.2816666666666666,0.10681507916058358,0.9166666666666667,0.0,0.3434050338654817,C4,D_power,1,1018
0.17678939196503776,0.2816666666666666,0.029761842155991064,0.9166666666666667,0.0,0.21958442724624333,C4,D_power,3,1029
0.01877777777777793,0.2816666666666666,0.043370886386191056,0.9166666666666667,0.0,0.17422229962459537,C4,C_workload,75,1032
0.011266666666666758,0.2816666666666666,0.0031116477322717,0.9166666666666667,0.0,0.1659300804931741,C4,B_pad,2,1038
0.003755555555555586,0.2816666666666666,0.09576955057499315,0.9166666666666667,0.0,0.17757543258624897,C4,A_agv,5,1045
0.32727657457655274,0.2816666666666666,0.028460285567691448,0.9166666666666667,0.0,0.2645353485414529,C4,B_pad,1,1019
0.011266666666666758,0.2816666666666666,0.007735074545305199,0.9166666666666667,0.0,0.16662359451512915,C4,base,base,1038
0.015022222222222345,0.2816666666666666,0.047141372391338844,0.6078872769718193,0.0,0.1427832668892161,C4,D_power,5,1025
0.003755555555555586,0.2816666666666666,0.04368488884066109,0.9166666666666667,0.0,0.16976273332609917,C4,C_workload,45,1044
0.33192366347239677,0.2816666666666666,0.009039398387469645,0.9166666666666667,0.0,0.2630163421331728,C4,B_pad,1,1052
0.003755555555555586,0.2816666666666666,0.01929958797772997,0.9166666666666667,0.0,0.1661049381966595,C4,D_power,5,1014
0.003755555555555586,0.2816666666666666,0.014870738345493413,0.9166666666666667,0.0,0.16544061075182404,C4,D_power,3,1027
0.4622410280431007,0.2816666666666666,0.014178443363751713,0.9166666666666667,0.0,0.3028824082508263,C4,B_pad,1,1016
0.003755555555555586,0.2816666666666666,0.05594878719804304,1.0,0.0,0.1799356514130398,C4,A_agv,10,1047
0.2448233905518157,0.2816666666666666,0.0008736725928065425,0.9350508587627149,0.0,0.23749982059740385,C4,C_workload,105,1017
0.5429350105844084,0.2816666666666666,0.019375104370500492,0.9350508587627149,0.0,0.3297085213738358,C4,D_power,1,1026
0.003755555555555586,0.2816666666666666,0.02270685388104514,1.0,0.0,0.1749493614154901,C4,D_power,5,1031
0.008081481481481578,0.2816666666666666,0.1079276982472422,0.7474570618642656,0.0,0.16377597203462402,C4,B_pad,5,1034
