scenario,strategy,replication,time_s,candidate_count,available_pads,c3_agv,c4_agv,c4_preview_task_id,different
v3_primary_challenge,C2,1007,51009.34657584428,2,1,1,1,1315,0
v3_primary_challenge,C2,1007,51079.34657584428,4,1,3,2,1318,1
v3_primary_challenge,C2,1007,51111.911241760696,4,1,4,4,1318,0
v3_primary_challenge,C2,1007,51124.68111816971,3,1,4,4,1318,0
v3_primary_challenge,C2,1007,51194.68111816971,3,1,4,4,1318,0
v3_primary_challenge,C2,1007,51216.16762748275,2,1,4,4,1318,0
v3_primary_challenge,C2,1007,52167.6570012,3,1,3,3,1348,0
v3_primary_challenge,C2,1007,52177.6570012,2,1,3,3,1348,0
v3_primary_challenge,C2,1007,52205.92962650485,3,1,4,2,1348,1
v3_primary_challenge,C2,1007,52215.92962650485,2,1,4,3,1350,1
v3_primary_challenge,C2,1007,52435.92962650485,4,1,4,4,1352,0
v3_primary_challenge,C2,1007,52461.609077427245,3,1,3,2,1353,1
v3_primary_challenge,C2,1007,52531.609077427245,4,1,3,2,1353,1
v3_primary_challenge,C2,1007,52601.609077427245,4,1,3,2,1353,1
v3_primary_challenge,C2,1007,52611.609077427245,3,1,3,3,1354,0
v3_primary_challenge,C2,1007,52636.5374207052,3,1,4,5,1357,1
v3_primary_challenge,C2,1007,52646.5374207052,2,1,4,5,1357,1
v3_primary_challenge,C2,1007,52716.5374207052,2,1,4,5,1357,1
v3_primary_challenge,C2,1007,52795.8514563748,2,1,3,3,1360,0
v3_primary_challenge,C2,1007,52865.8514563748,2,1,3,3,1360,0
v3_primary_challenge,C2,1007,52935.8514563748,4,1,4,4,1360,0
v3_primary_challenge,C2,1007,53005.8514563748,5,1,4,4,1360,0
v3_primary_challenge,C2,1007,53020.19480890581,4,1,4,4,1360,0
v3_primary_challenge,C2,1007,53064.09247517766,3,1,3,3,1363,0
v3_primary_challenge,C2,1007,53103.29410051976,2,1,3,3,1363,0
v3_primary_challenge,C2,1007,53539.45903218458,2,1,1,1,1373,0
v3_primary_challenge,C2,1007,69599.62774632002,3,1,5,5,1766,0
v3_primary_challenge,C2,1007,69609.62774632002,4,1,2,5,1768,1
v3_primary_challenge,C2,1007,69620.07442655097,3,1,2,5,1768,1
v3_primary_challenge,C2,1007,69648.93850688222,2,1,2,5,1768,1
v3_primary_challenge,C2,1007,69778.4162780687,2,1,5,5,1770,0
v3_primary_challenge,C2,1007,70001.31867246532,2,1,5,5,1775,0
v3_primary_challenge,C2,1007,70086.24434461578,2,1,2,2,1775,0
v3_primary_challenge,C2,1007,70156.24434461578,3,1,2,2,1775,0
v3_primary_challenge,C2,1007,70226.24434461578,4,1,2,2,1775,0
v3_primary_challenge,C2,1007,70240.63198313538,4,1,2,5,1779,1
v3_primary_challenge,C2,1007,70250.63198313538,3,1,5,5,1779,0
v3_primary_challenge,C2,1007,70278.33724163786,2,1,5,5,1779,0
v3_primary_challenge,C2,1007,70626.20022833247,2,1,4,4,1788,0
v3_primary_challenge,C2,1007,70757.66399942122,2,1,2,2,1791,0
v3_primary_challenge,C2,1007,70815.34347513501,2,1,2,2,1793,0
v3_primary_challenge,C2,1007,70885.34347513501,3,1,2,2,1794,0
v3_primary_challenge,C2,1007,70939.89458068593,3,1,2,2,1795,0
v3_primary_challenge,C2,1007,71009.89458068593,4,1,2,2,1796,0
v3_primary_challenge,C2,1007,71060.9253458604,3,1,2,2,1796,0
v3_primary_challenge,C2,1007,71261.95341302457,2,1,2,2,1800,0
v3_primary_challenge,C2,1007,71711.7775244802,2,1,5,5,1814,0
v3_primary_challenge,C2,1007,72355.45954324836,2,1,5,5,1832,0
v3_primary_challenge,C2,1007,72925.47427423208,2,1,3,3,1849,0
v3_primary_challenge,C2,1007,72977.0443502928,2,1,4,4,1849,0
v3_primary_challenge,C2,1007,73047.0443502928,3,1,5,5,1850,0
v3_primary_challenge,C2,1007,73076.08607354082,2,1,5,5,1850,0
v3_primary_challenge,C2,1007,73097.82307858752,2,1,2,2,1851,0
v3_primary_challenge,C2,1007,73159.52364584258,2,1,3,3,1853,0
v3_primary_challenge,C2,1007,74329.52364584258,4,1,2,5,1887,1
v3_primary_challenge,C2,1007,74346.09887928149,3,1,2,5,1887,1
v3_primary_challenge,C2,1007,74416.09887928149,3,1,2,5,1887,1
v3_primary_challenge,C2,1007,74469.46201689864,3,1,2,2,1890,0
v3_primary_challenge,C2,1007,74493.623912761,3,1,2,2,1891,0
v3_primary_challenge,C2,1007,74506.6431377105,2,1,2,2,1891,0
v3_primary_challenge,C2,1007,74989.46201689864,3,1,5,5,1904,0
v3_primary_challenge,C2,1007,75031.92901414153,3,1,5,5,1905,0
v3_primary_challenge,C2,1007,75090.6953600802,3,1,2,5,1906,1
v3_primary_challenge,C2,1007,75119.03731664165,2,1,2,5,1906,1
v3_primary_challenge,C2,1007,75199.03731664165,2,1,5,5,1907,0
v3_primary_challenge,C2,1007,75254.09954880251,2,1,5,5,1908,0
v3_primary_challenge,C2,1007,75314.04533569404,3,1,2,2,1908,0
v3_primary_challenge,C2,1007,75324.30038451352,2,1,5,5,1910,0
v3_primary_challenge,C2,1007,75643.7835269718,2,1,3,3,1918,0
v3_primary_challenge,C2,1007,76029.56814481365,3,1,2,5,1928,1
v3_primary_challenge,C2,1007,76099.56814481365,5,1,2,5,1928,1
v3_primary_challenge,C2,1007,76160.89790994924,4,1,2,5,1928,1
v3_primary_challenge,C2,1007,76230.89790994924,4,1,2,5,1928,1
v3_primary_challenge,C2,1007,76240.89790994924,3,1,2,2,1931,0
v3_primary_challenge,C2,1007,76253.18264418507,2,1,2,2,1931,0
v3_primary_challenge,C2,1007,77297.04453462467,2,1,4,1,1964,1
v3_primary_challenge,C2,1007,77406.4923837834,2,1,2,2,1965,0
v3_primary_challenge,C2,1007,77467.57021298826,2,1,5,5,1967,0
v3_primary_challenge,C2,1007,77699.77442167798,2,1,2,2,1974,0
v3_primary_challenge,C2,1007,77779.90776977155,3,1,5,5,1976,0
v3_primary_challenge,C2,1007,77839.99636882998,3,1,5,5,1976,0
v3_primary_challenge,C2,1007,77899.30337673666,3,1,2,2,1978,0
v3_primary_challenge,C2,1007,77961.05024202251,2,1,2,2,1978,0
v3_primary_challenge,C2,1007,78207.40590540336,2,1,2,2,1986,0
v3_primary_challenge,C2,1007,78439.31678374641,4,1,2,2,1990,0
v3_primary_challenge,C2,1007,78453.13582310881,3,1,2,2,1990,0
v3_primary_challenge,C2,1007,78485.85755348756,2,1,5,5,1992,0
v3_primary_challenge,C2,1007,78885.85755348756,2,1,2,2,2002,0
v3_primary_challenge,C2,1007,78955.85755348756,4,1,2,2,2004,0
v3_primary_challenge,C2,1007,79025.85755348756,5,1,2,2,2005,0
v3_primary_challenge,C2,1007,79035.85755348756,3,1,2,5,2003,1
v3_primary_challenge,C2,1007,79045.85755348756,2,1,2,2,2005,0
v3_primary_challenge,C2,1007,79115.85755348756,2,1,2,2,2005,0
v3_primary_challenge,C2,1007,79175.20587784186,2,1,2,2,2007,0
v3_primary_challenge,C2,1007,79205.82262178039,2,1,5,2,2008,1
v3_primary_challenge,C2,1007,79358.77989824857,2,1,4,4,2011,0
v3_primary_challenge,C2,1007,79368.77989824857,2,1,5,5,2011,0
v3_primary_challenge,C2,1007,79438.77989824857,3,1,5,5,2011,0
v3_primary_challenge,C2,1007,79508.77989824857,3,1,5,5,2011,0
v3_primary_challenge,C2,1007,79561.00277018848,4,1,2,4,2015,1
v3_primary_challenge,C2,1007,79622.70567170644,3,1,4,4,2015,0
v3_primary_challenge,C2,1007,79632.70567170644,2,1,4,4,2015,0
v3_primary_challenge,C2,1007,79702.70567170644,2,1,4,4,2015,0
v3_primary_challenge,C2,1007,79772.70567170644,5,1,5,5,2015,0
v3_primary_challenge,C2,1007,79782.70567170644,4,1,5,5,2015,0
v3_primary_challenge,C2,1007,79852.70567170644,4,1,5,5,2015,0
v3_primary_challenge,C2,1007,79903.06861727923,3,1,2,2,2016,0
v3_primary_challenge,C2,1007,79914.6654926141,2,1,4,4,2018,0
v3_primary_challenge,C2,1007,79954.25712135533,2,1,4,4,2019,0
v3_primary_challenge,C2,1007,80994.6654926141,2,1,2,2,2052,0
v3_primary_challenge,C2,1007,81042.73593838284,2,1,2,2,2053,0
v3_primary_challenge,C2,1007,81052.73593838284,2,1,2,2,2054,0
v3_primary_challenge,C2,1007,81122.73593838284,3,1,5,2,2055,1
v3_primary_challenge,C2,1007,81138.30322998328,2,1,5,2,2055,1
v3_primary_challenge,C2,1007,81511.97403771266,2,1,5,5,2064,0
v3_primary_challenge,C2,1007,81554.89175903123,3,1,5,5,2066,0
v3_primary_challenge,C2,1007,81624.89175903123,4,1,5,5,2067,0
v3_primary_challenge,C2,1007,81657.86305158638,3,1,5,5,2067,0
v3_primary_challenge,C2,1007,81670.91277413678,2,1,5,5,2067,0
v3_primary_challenge,C2,1007,81929.83507172113,2,1,2,2,2074,0
v3_primary_challenge,C2,1007,81999.83507172113,2,1,2,2,2074,0
v3_primary_challenge,C2,1007,82027.10772437965,2,1,2,4,2074,1
v3_primary_challenge,C2,1007,82051.34726489057,2,1,5,2,2076,1
v3_primary_challenge,C2,1007,82087.98368613371,2,1,2,2,2077,0
v3_primary_challenge,C2,1007,82249.19807531992,4,1,5,5,2078,0
v3_primary_challenge,C2,1007,82277.50775131302,4,1,5,5,2078,0
v3_primary_challenge,C2,1007,82347.50775131302,4,1,5,5,2078,0
v3_primary_challenge,C2,1007,82377.9683852287,3,1,2,2,2081,0
v3_primary_challenge,C2,1007,82411.05977878105,2,1,2,2,2081,0
v3_primary_challenge,C2,1007,82621.05977878105,3,1,4,1,2084,1
v3_primary_challenge,C2,1007,82690.82797210514,4,1,5,5,2087,0
v3_primary_challenge,C2,1007,82760.82797210514,4,1,5,5,2087,0
v3_primary_challenge,C2,1007,82825.02989625344,3,1,5,5,2087,0
v3_primary_challenge,C2,1007,82835.02989625344,2,1,5,5,2087,0
v3_primary_challenge,C2,1007,83128.04926354453,3,1,2,2,2095,0
v3_primary_challenge,C2,1007,83140.96848143915,2,1,2,2,2095,0
v3_primary_challenge,C2,1007,83198.24555609426,3,1,5,5,2095,0
v3_primary_challenge,C2,1007,83268.24555609426,3,1,5,5,2095,0
v3_primary_challenge,C2,1007,83304.42394265719,3,1,2,2,2098,0
v3_primary_challenge,C2,1007,83364.55455786843,3,1,2,2,2099,0
v3_primary_challenge,C2,1007,83375.29853283383,2,1,2,2,2099,0
v3_primary_challenge,C2,1007,83690.32062309115,2,1,4,3,2107,1
v3_primary_challenge,C2,1007,83727.81622096474,2,1,2,2,2108,0
v3_primary_challenge,C2,1007,83793.58511834365,2,1,5,5,2109,0
v3_primary_challenge,C2,1007,83863.58511834365,3,1,5,5,2109,0
v3_primary_challenge,C2,1007,83875.2876217739,2,1,4,4,2111,0
v3_primary_challenge,C2,1007,83902.89434414681,2,1,3,3,2111,0
v3_primary_challenge,C2,1007,83933.69920031691,2,1,2,4,2113,1
v3_primary_challenge,C2,1007,84031.92168110333,2,1,5,5,2113,0
v3_primary_challenge,C2,1007,84041.92168110333,2,1,4,4,2115,0
v3_primary_challenge,C2,1007,84156.8344523654,2,1,2,2,2116,0
v3_primary_challenge,C2,1007,84290.28554005119,3,1,3,4,2120,1
v3_primary_challenge,C2,1007,84354.22395017133,4,1,5,4,2122,1
v3_primary_challenge,C2,1007,84406.50084755602,3,1,5,4,2122,1
v3_primary_challenge,C2,1007,84429.51062968289,2,1,5,5,2121,0
v3_primary_challenge,C2,1007,84790.12666973383,3,1,5,5,2132,0
v3_primary_challenge,C2,1007,84860.12666973383,4,1,5,5,2133,0
v3_primary_challenge,C2,1007,84870.12666973383,3,1,5,5,2133,0
v3_primary_challenge,C2,1007,84937.77707279881,3,1,5,5,2134,0
v3_primary_challenge,C2,1007,84979.58123119667,2,1,5,5,2134,0
v3_primary_challenge,C2,1007,85308.98313946604,3,1,5,5,2142,0
v3_primary_challenge,C2,1007,85318.98313946604,2,1,5,5,2142,0
v3_primary_challenge,C2,1007,85388.98313946604,4,1,5,2,2142,1
v3_primary_challenge,C2,1007,85458.98313946604,5,1,5,2,2142,1
v3_primary_challenge,C2,1007,85468.98313946604,4,1,5,2,2142,1
v3_primary_challenge,C2,1007,85496.29892221023,3,1,5,5,2145,0
v3_primary_challenge,C2,1007,85566.29892221023,3,1,5,5,2145,0
v3_primary_challenge,C2,1007,85576.29892221023,2,1,5,5,2145,0
v3_primary_challenge,C3,1007,0.0,5,1,1,4,4,1
v3_primary_challenge,C3,1007,70.0,5,1,1,4,3,1
v3_primary_challenge,C3,1007,110.24752694095234,4,1,1,4,3,1
v3_primary_challenge,C3,1007,120.24752694095234,3,1,1,4,3,1
v3_primary_challenge,C3,1007,177.28021208826516,2,1,1,5,4,1
v3_primary_challenge,C3,1007,636.1698607236018,3,1,5,2,15,1
v3_primary_challenge,C3,1007,646.1698607236018,2,1,5,3,16,1
v3_primary_challenge,C3,1007,716.1698607236018,4,1,1,1,18,0
v3_primary_challenge,C3,1007,738.884136662513,3,1,1,1,19,0
v3_primary_challenge,C3,1007,753.5482320828894,2,1,1,1,19,0
v3_primary_challenge,C3,1007,823.5482320828894,3,1,1,1,20,0
v3_primary_challenge,C3,1007,837.4757683052585,2,1,1,1,20,0
v3_primary_challenge,C3,1007,914.357792873839,2,1,4,1,22,1
v3_primary_challenge,C3,1007,1182.3169203632067,3,1,4,5,27,1
v3_primary_challenge,C3,1007,1252.3169203632067,4,1,1,1,28,0
v3_primary_challenge,C3,1007,1297.861107937124,4,1,1,1,30,0
v3_primary_challenge,C3,1007,1312.0942543563592,3,1,1,1,30,0
v3_primary_challenge,C3,1007,1331.937452456771,2,1,1,1,30,0
v3_primary_challenge,C3,1007,1401.937452456771,2,1,1,1,30,0
v3_primary_challenge,C3,1007,1459.8542325871372,3,1,1,1,32,0
v3_primary_challenge,C3,1007,1473.9849523746425,3,1,4,4,32,0
v3_primary_challenge,C3,1007,1523.1532974007175,2,1,4,1,32,1
v3_primary_challenge,C3,1007,2100.3161711921293,3,1,4,1,47,1
v3_primary_challenge,C3,1007,2131.0873944055734,3,1,4,4,50,0
v3_primary_challenge,C3,1007,2201.0873944055734,4,1,4,2,50,1
v3_primary_challenge,C3,1007,2211.0873944055734,3,1,4,2,50,1
v3_primary_challenge,C3,1007,2221.0873944055734,2,1,4,2,50,1
v3_primary_challenge,C3,1007,2322.9757216379744,2,1,1,1,51,0
v3_primary_challenge,C3,1007,2408.79567755125,3,1,1,1,54,0
v3_primary_challenge,C3,1007,2453.425989683081,3,1,1,1,55,0
v3_primary_challenge,C3,1007,2497.35149193287,3,1,4,2,54,1
v3_primary_challenge,C3,1007,2556.801468693124,2,1,1,1,55,0
v3_primary_challenge,C3,1007,2588.7122128611895,2,1,1,5,56,1
v3_primary_challenge,C3,1007,2668.7122128611895,2,1,1,1,58,0
v3_primary_challenge,C3,1007,2803.076482192107,3,1,4,5,62,1
v3_primary_challenge,C3,1007,2823.336106296309,2,1,4,4,62,0
v3_primary_challenge,C3,1007,2893.336106296309,4,1,1,4,64,1
v3_primary_challenge,C3,1007,2963.336106296309,5,1,4,4,63,0
v3_primary_challenge,C3,1007,2991.8662504862555,4,1,4,4,65,0
v3_primary_challenge,C3,1007,3002.225889947536,3,1,4,4,65,0
v3_primary_challenge,C3,1007,3029.649850922563,2,1,4,4,65,0
v3_primary_challenge,C3,1007,3236.9004972142952,3,1,1,4,69,1
v3_primary_challenge,C3,1007,3247.560811946441,2,1,1,5,69,1
v3_primary_challenge,C3,1007,3447.560811946441,3,1,1,4,75,1
v3_primary_challenge,C3,1007,3473.0296084092975,2,1,1,1,75,0
v3_primary_challenge,C3,1007,3534.684655467276,2,1,1,1,77,0
v3_primary_challenge,C3,1007,3635.545722337753,3,1,4,5,77,1
v3_primary_challenge,C3,1007,3705.545722337753,4,1,4,4,80,0
v3_primary_challenge,C3,1007,3718.9273267105414,3,1,4,4,80,0
v3_primary_challenge,C3,1007,3728.9273267105414,3,1,4,3,80,1
v3_primary_challenge,C3,1007,3747.8081806348837,2,1,4,3,80,1
v3_primary_challenge,C3,1007,4617.582166170547,3,1,4,3,105,1
v3_primary_challenge,C3,1007,4627.582166170547,2,1,4,4,107,0
v3_primary_challenge,C3,1007,4848.154963651713,2,1,5,2,112,1
v3_primary_challenge,C3,1007,5065.624179477487,2,1,4,3,118,1
v3_primary_challenge,C3,1007,5120.644268219351,2,1,1,4,120,1
v3_primary_challenge,C3,1007,5148.638623643225,2,1,1,1,121,0
v3_primary_challenge,C3,1007,5362.0025917633775,2,1,1,1,125,0
v3_primary_challenge,C3,1007,5484.5927079863495,2,1,1,3,127,1
v3_primary_challenge,C3,1007,5543.030425480181,2,1,1,1,129,0
v3_primary_challenge,C3,1007,5569.9784973241585,2,1,4,1,130,1
v3_primary_challenge,C3,1007,6404.398949440335,2,1,4,3,154,1
v3_primary_challenge,C3,1007,6474.398949440335,3,1,4,5,154,1
v3_primary_challenge,C3,1007,6484.398949440335,2,1,4,4,156,0
v3_primary_challenge,C3,1007,6733.309757661574,2,1,1,3,162,1
v3_primary_challenge,C3,1007,6833.815106972758,2,1,1,1,164,0
v3_primary_challenge,C3,1007,6891.431998679076,2,1,4,4,164,0
v3_primary_challenge,C3,1007,6961.431998679076,3,1,4,1,164,1
v3_primary_challenge,C3,1007,6974.3924260975355,2,1,4,4,166,0
v3_primary_challenge,C3,1007,7026.429750341002,2,1,4,4,167,0
v3_primary_challenge,C3,1007,7083.652748097092,2,1,4,4,168,0
v3_primary_challenge,C3,1007,7686.429750341002,2,1,5,3,186,1
v3_primary_challenge,C3,1007,7882.728082171183,5,1,1,4,193,1
v3_primary_challenge,C3,1007,7905.739064952666,4,1,1,1,193,0
v3_primary_challenge,C3,1007,7915.817341160891,3,1,1,1,193,0
v3_primary_challenge,C3,1007,7936.934648908126,2,1,1,1,193,0
v3_primary_challenge,C3,1007,8219.457623993356,2,1,5,5,199,0
v3_primary_challenge,C3,1007,8576.406488037774,3,1,3,5,210,1
v3_primary_challenge,C3,1007,8639.190203870532,4,1,1,2,210,1
v3_primary_challenge,C3,1007,8693.925760572223,3,1,1,2,210,1
v3_primary_challenge,C3,1007,8762.23924147186,2,1,1,1,212,0
v3_primary_challenge,C3,1007,8787.316096498997,2,1,1,4,212,1
v3_primary_challenge,C3,1007,9748.016306943295,2,1,3,3,244,0
v3_primary_challenge,C3,1007,9818.016306943295,2,1,4,3,244,1
v3_primary_challenge,C3,1007,9898.016306943295,4,1,1,1,245,0
v3_primary_challenge,C3,1007,9936.525058162613,3,1,1,5,245,1
v3_primary_challenge,C3,1007,10006.525058162613,4,1,1,5,245,1
v3_primary_challenge,C3,1007,10016.525058162613,3,1,1,1,248,0
v3_primary_challenge,C3,1007,10086.525058162613,4,1,1,1,249,0
v3_primary_challenge,C3,1007,10102.423328890221,3,1,1,1,249,0
v3_primary_challenge,C3,1007,10172.423328890221,3,1,3,1,249,1
v3_primary_challenge,C3,1007,10242.423328890221,4,1,5,5,249,0
v3_primary_challenge,C3,1007,10276.774056765758,4,1,5,5,251,0
v3_primary_challenge,C3,1007,10330.847636317134,3,1,5,3,249,1
v3_primary_challenge,C3,1007,10400.847636317134,3,1,5,5,251,0
v3_primary_challenge,C3,1007,10414.527085604712,3,1,5,5,252,0
v3_primary_challenge,C3,1007,10440.784605128902,2,1,2,5,252,1
v3_primary_challenge,C3,1007,10873.16583601183,2,1,1,1,262,0
v3_primary_challenge,C3,1007,10887.559890742205,2,1,1,4,263,1
v3_primary_challenge,C3,1007,10897.559890742205,2,1,1,1,265,0
v3_primary_challenge,C3,1007,11323.16583601183,2,1,5,2,277,1
v3_primary_challenge,C3,1007,11362.124226074924,3,1,1,4,277,1
v3_primary_challenge,C3,1007,11397.295674623969,3,1,1,1,280,0
v3_primary_challenge,C3,1007,11467.295674623969,3,1,5,1,280,1
v3_primary_challenge,C3,1007,11506.97149356078,3,1,2,2,280,0
v3_primary_challenge,C3,1007,11520.238528798294,2,1,2,5,280,1
v3_primary_challenge,C3,1007,11705.409846356639,5,1,4,3,282,1
v3_primary_challenge,C3,1007,11716.676824587206,4,1,4,2,285,1
v3_primary_challenge,C3,1007,11726.676824587206,3,1,4,2,285,1
v3_primary_challenge,C3,1007,11741.535219458483,2,1,4,2,285,1
v3_primary_challenge,C3,1007,11811.535219458483,2,1,4,2,285,1
v3_primary_challenge,C3,1007,11920.409339821015,4,1,5,3,288,1
v3_primary_challenge,C3,1007,11930.409339821015,3,1,5,4,288,1
v3_primary_challenge,C3,1007,11971.069830203147,2,1,5,4,288,1
v3_primary_challenge,C3,1007,12658.177189367834,3,1,5,2,310,1
v3_primary_challenge,C3,1007,12693.594022600542,3,1,3,3,310,0
v3_primary_challenge,C3,1007,12736.379564545194,2,1,3,5,310,1
v3_primary_challenge,C3,1007,12792.593901547121,2,1,4,3,312,1
v3_primary_challenge,C3,1007,13800.65408817546,2,1,1,1,343,0
v3_primary_challenge,C3,1007,13878.228734769622,3,1,5,5,345,0
v3_primary_challenge,C3,1007,13948.228734769622,3,1,3,1,345,1
v3_primary_challenge,C3,1007,14014.617830454596,3,1,5,5,345,0
v3_primary_challenge,C3,1007,14027.270491713725,2,1,5,5,347,0
v3_primary_challenge,C3,1007,14082.984381176584,2,1,4,5,348,1
v3_primary_challenge,C3,1007,14844.520793223686,3,1,3,3,368,0
v3_primary_challenge,C3,1007,14854.520793223686,2,1,3,3,371,0
v3_primary_challenge,C3,1007,15080.62594868332,4,1,4,2,377,1
v3_primary_challenge,C3,1007,15126.754220312449,4,1,4,5,377,1
v3_primary_challenge,C3,1007,15149.176979084583,3,1,4,5,377,1
v3_primary_challenge,C3,1007,15174.306321911128,2,1,4,5,377,1
v3_primary_challenge,C3,1007,15244.306321911128,2,1,4,5,377,1
v3_primary_challenge,C3,1007,15546.68111974845,2,1,2,3,386,1
v3_primary_challenge,C3,1007,15566.39106771406,2,1,2,4,386,1
v3_primary_challenge,C3,1007,15581.186096334519,2,1,2,2,388,0
v3_primary_challenge,C3,1007,17592.874498789904,2,1,2,3,452,1
v3_primary_challenge,C3,1007,18091.186096334517,3,1,5,4,469,1
v3_primary_challenge,C3,1007,18161.186096334517,5,1,1,1,470,0
v3_primary_challenge,C3,1007,18171.186096334517,4,1,1,1,471,0
v3_primary_challenge,C3,1007,18181.186096334517,3,1,1,1,471,0
v3_primary_challenge,C3,1007,18224.733278606647,2,1,1,1,471,0
v3_primary_challenge,C3,1007,18294.733278606647,2,1,1,5,470,1
v3_primary_challenge,C3,1007,18317.200671460185,2,1,3,1,472,1
v3_primary_challenge,C3,1007,18327.200671460185,2,1,3,4,472,1
v3_primary_challenge,C3,1007,18913.52775061174,2,1,2,2,488,0
v3_primary_challenge,C3,1007,18923.52775061174,2,1,3,3,488,0
v3_primary_challenge,C3,1007,20927.73951592575,2,1,1,1,553,0
v3_primary_challenge,C3,1007,20937.73951592575,2,1,1,1,555,0
v3_primary_challenge,C3,1007,21597.960417040103,2,1,4,1,576,1
v3_primary_challenge,C3,1007,21667.960417040103,3,1,1,2,576,1
v3_primary_challenge,C3,1007,21706.639690144755,3,1,4,4,576,0
v3_primary_challenge,C3,1007,21727.70185083939,2,1,4,4,578,0
v3_primary_challenge,C3,1007,21760.17093570583,2,1,3,3,578,0
v3_primary_challenge,C3,1007,21830.17093570583,2,1,4,4,578,0
v3_primary_challenge,C3,1007,21936.639690144755,3,1,1,1,580,0
v3_primary_challenge,C3,1007,21946.639690144755,2,1,1,2,581,1
v3_primary_challenge,C3,1007,22443.055873006033,4,1,1,1,594,0
v3_primary_challenge,C3,1007,22456.36514088354,3,1,1,2,595,1
v3_primary_challenge,C3,1007,22470.07706026959,3,1,1,1,598,0
v3_primary_challenge,C3,1007,22483.366029344794,2,1,1,1,598,0
v3_primary_challenge,C3,1007,22718.463407629228,2,1,1,1,602,0
v3_primary_challenge,C3,1007,22804.977186242704,4,1,2,1,606,1
v3_primary_challenge,C3,1007,22814.977186242704,3,1,2,2,606,0
v3_primary_challenge,C3,1007,22857.322313765395,2,1,2,2,606,0
v3_primary_challenge,C3,1007,23700.550856459737,2,1,4,5,631,1
v3_primary_challenge,C3,1007,23757.531836113354,2,1,2,4,632,1
v3_primary_challenge,C3,1007,23813.195496048087,2,1,3,2,633,1
v3_primary_challenge,C3,1007,23900.89041587663,3,1,1,1,633,0
v3_primary_challenge,C3,1007,23930.507806372065,2,1,1,3,634,1
v3_primary_challenge,C3,1007,24033.195496048087,2,1,2,4,637,1
v3_primary_challenge,C3,1007,24160.507806372065,3,1,1,5,640,1
v3_primary_challenge,C3,1007,24176.605229621215,2,1,1,1,640,0
v3_primary_challenge,C3,1007,24272.733366278546,3,1,2,4,640,1
v3_primary_challenge,C3,1007,24290.99701565602,2,1,2,2,642,0
v3_primary_challenge,C3,1007,24360.657882331318,3,1,3,3,642,0
v3_primary_challenge,C3,1007,24373.636334629406,2,1,3,3,644,0
v3_primary_challenge,C3,1007,24481.33780873568,2,1,4,4,644,0
v3_primary_challenge,C3,1007,24546.67724863252,2,1,4,4,647,0
v3_primary_challenge,C3,1007,24756.67724863252,3,1,2,2,651,0
v3_primary_challenge,C3,1007,24781.772499523282,2,1,2,1,652,1
v3_primary_challenge,C3,1007,24842.11610199222,2,1,5,5,654,0
v3_primary_challenge,C3,1007,25035.653765388684,2,1,3,3,657,0
v3_primary_challenge,C3,1007,25125.078410570502,2,1,1,1,660,0
v3_primary_challenge,C3,1007,25635.078410570502,2,1,3,1,676,1
v3_primary_challenge,C3,1007,25715.078410570502,4,1,4,4,679,0
v3_primary_challenge,C3,1007,25741.649078399,3,1,2,4,679,1
v3_primary_challenge,C3,1007,25751.649078399,2,1,2,2,679,0
