scenario,strategy,throughput_mean,throughput_std,throughput_median,throughput_p5,throughput_p95,completion_rate_mean,completion_rate_std,completion_rate_median,completion_rate_p5,completion_rate_p95,mean_delay_mean,mean_delay_std,mean_delay_median,mean_delay_p5,mean_delay_p95,max_delay_mean,max_delay_std,max_delay_median,max_delay_p5,max_delay_p95,mean_tardiness_mean,mean_tardiness_std,mean_tardiness_median,mean_tardiness_p5,mean_tardiness_p95,urgent_on_time_rate_mean,urgent_on_time_rate_std,urgent_on_time_rate_median,urgent_on_time_rate_p5,urgent_on_time_rate_p95,urgent_deadline_violation_rate_mean,urgent_deadline_violation_rate_std,urgent_deadline_violation_rate_median,urgent_deadline_violation_rate_p5,urgent_deadline_violation_rate_p95,normal_deadline_violation_rate_mean,normal_deadline_violation_rate_std,normal_deadline_violation_rate_median,normal_deadline_violation_rate_p5,normal_deadline_violation_rate_p95,charging_wait_mean,charging_wait_std,charging_wait_median,charging_wait_p5,charging_wait_p95,low_soc_stops_mean,low_soc_stops_std,low_soc_stops_median,low_soc_stops_p5,low_soc_stops_p95,wpt_loss_mean,wpt_loss_std,wpt_loss_median,wpt_loss_p5,wpt_loss_p95,pad_utilization_mean,pad_utilization_std,pad_utilization_median,pad_utilization_p5,pad_utilization_p95,charging_contention_events_mean,charging_contention_events_std,charging_contention_events_median,charging_contention_events_p5,charging_contention_events_p95,different_decision_rate_C4_vs_C3_mean,different_decision_rate_C4_vs_C3_std,different_decision_rate_C4_vs_C3_median,different_decision_rate_C4_vs_C3_p5,different_decision_rate_C4_vs_C3_p95
stress_w90_p1_kw3,C4,87.615,2.8283464516911017,88.33333333333333,81.89166666666667,90.875,97.73662208548744,3.837399504675007,99.71590488831868,89.04361848485532,99.93180807039745,5.168601722597304,9.937659945566981,0.5219464078904339,0.3668503238179279,30.47695731130939,127.31006395767515,179.5970471742141,6.178811092501231,3.6605550651286225,454.06520980152214,4.5444914262448775,9.629219903978525,0.02618323620977247,0.008157530239979246,28.900293977777633,84.96965066547682,8.065635732756931,87.09538447207862,65.87949176096883,92.99548440065682,15.030349334523185,8.065635732756931,12.904615527921383,7.004515599343183,34.12050823903117,3.579730517519928,6.496150956958627,0.14719884221350843,0.0,18.29824318458832,42.811345025060255,68.63909981717929,0.0,0.0,180.61662653355674,0.0,0.0,0.0,0.0,0.0,6.235318278489111,2.2797498086070673,5.17282537938981,4.686872840839344,11.367855358763965,48.36694547902396,10.265866655611754,42.64004860261501,39.531726759579875,67.09788479436818,662.56,86.64828271788878,692.0,498.05,754.1,50.07579384087505,2.552099230447682,50.2626329787234,45.01985959447794,53.474597776988276
stress_w90_p1_kw5,C1,89.2025,1.715587510019572,89.4375,86.375,92.14791666666667,99.46495174746138,0.6322521620216327,99.59235785859872,99.01228858433754,99.88593020512499,7.757473215474275,6.366728120422469,6.270486974484733,1.7137531231361034,18.45917131252755,148.24892591735264,40.9610017162202,143.11419966454704,96.42592444885447,212.98902662131886,6.083076620056947,6.017506387100686,4.556447950923857,0.5789593981303064,16.150746942168944,61.29021985111822,8.94975433216072,61.255036765542826,48.16447368421053,74.71812188293377,38.70978014888178,8.94975433216072,38.744963234457174,25.281878117066213,51.835526315789465,23.73685292786625,10.105966082682682,23.869694157888034,8.302723002737594,37.416433446431476,41.60894337470751,23.61389185005956,39.948378867780825,13.338177443924167,80.57269594501024,0.0,0.0,0.0,0.0,0.0,8.824249368704958,3.6897794371800146,8.900419330216828,4.246895827414824,15.380212504969887,33.0291824172683,5.127468595056904,33.36234003945536,24.69084048500162,41.86442566963755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_w90_p1_kw5,C2,89.49083333333334,1.7549187837736857,89.5625,86.66458333333334,92.31458333333333,99.78380838512321,0.12492063427695006,99.81282134379735,99.53670455506423,99.95261356609899,0.49799127723214076,0.10080785054085227,0.47785481906960503,0.36657119667573507,0.7015192756172932,6.160482283696708,6.580070540058123,5.168371536977914,3.6605550651286225,7.694203431657996,0.02385660878429035,0.017085586881697916,0.017841030397818935,0.008157530239979246,0.051935375027881855,88.23039109461675,3.2686469586908466,87.9624480123803,82.23359825463612,92.99548440065682,11.769608905383238,3.268646958690848,12.037551987619693,7.004515599343183,17.76640174536388,0.19463112511345582,0.3858573021333767,0.0,0.0,0.8846029154709707,3.789561257387201e-18,1.540159803526216e-17,0.0,0.0,2.3684757858670008e-17,0.0,0.0,0.0,0.0,0.0,9.326761540229542,0.504006299665025,9.3282610954472,8.53792699148379,10.035740685058693,39.168279975574045,1.361788997562309,39.21773773504096,36.87015536913679,41.35411955653641,667.76,30.824427101285288,670.5,614.8,706.55,20.914159513827578,6.529441814480852,20.372783318409653,11.380223405486747,31.210751165128386
stress_w90_p1_kw5,C3,89.49083333333334,1.7549187837736857,89.5625,86.66458333333334,92.31458333333333,99.78380838512321,0.12492063427695006,99.81282134379735,99.53670455506423,99.95261356609899,0.4966708456895524,0.09796088298084744,0.47781171969685465,0.36656067825173305,0.6886997531308152,5.2661919927400795,1.2309682089768448,5.168371536977914,3.6605550651286225,7.269771780174011,0.023304565045977565,0.016088549284476103,0.017841030397818935,0.008155034524931767,0.049158756904405965,88.243034894619,3.253811973333197,87.88738712382735,82.52392083528129,93.04257465698144,11.756965105381006,3.253811973333204,12.11261287617264,6.95742534301856,17.476079164718715,0.1923362312522969,0.38424266133559254,0.0,0.0,0.8846029154709707,5.447494307494102e-18,1.8096387409655e-17,0.0,0.0,3.671137468093845e-17,0.0,0.0,0.0,0.0,0.0,9.367328004831059,0.43266574107338535,9.426798523266475,8.639759615617821,9.995174810094877,39.35651713724278,1.3309151561428711,39.543107415470885,37.08628964308983,41.61039977391048,667.18,28.43373248198594,671.0,618.9,709.0,56.50683369531318,2.3565977042962865,55.93853133096116,52.85334949802153,59.93023255813954
stress_w90_p1_kw5,C4,89.49083333333334,1.7549187837736857,89.5625,86.66458333333334,92.31458333333333,99.78380838512321,0.12492063427695006,99.81282134379735,99.53670455506423,99.95261356609899,0.4966490549952877,0.09798691539351365,0.4778122211380884,0.36625986863142995,0.6886997531308152,5.2661919927400795,1.2309682089768448,5.168371536977914,3.6605550651286225,7.269771780174011,0.023303764253006197,0.016088877614965302,0.017841030397818935,0.00815352771960171,0.049158756904405965,88.243034894619,3.253811973333197,87.88738712382735,82.52392083528129,93.04257465698144,11.756965105381006,3.253811973333204,12.11261287617264,6.95742534301856,17.476079164718715,0.1923362312522969,0.38424266133559254,0.0,0.0,0.8846029154709707,5.2106467289074014e-18,1.6774973714855018e-17,0.0,0.0,3.671137468093845e-17,0.0,0.0,0.0,0.0,0.0,7.996019089956814,0.34696504493662556,8.005655781970392,7.400719385152597,8.490522247488814,38.62270834541843,1.0389881445287243,38.67583252279178,36.97836678271571,40.421351270300995,652.32,24.472758699569333,655.5,602.25,682.55,50.08845802091434,2.7757369135696606,50.146627565982406,45.98915902238758,54.81887296489314
stress_w90_p2_kw1,C1,72.15916666666666,4.966766609162005,72.89583333333334,63.302083333333336,78.28958333333333,80.4928175956768,5.816174322065914,81.27908923192471,70.28833866275357,88.4608777848614,177.44675888106877,48.592102802284785,168.2971145069768,108.48176977255869,267.48628234550876,733.563199339492,115.94479524101045,707.2029846277646,577.8940136576299,966.1228632239577,174.11233893550707,48.59480121024483,165.11231661999057,105.21112650184045,264.02262868122517,28.549376058333955,3.9764202846893717,28.919668786233252,22.362295945234333,34.32193151039033,71.45062394166604,3.976420284689372,71.08033121376674,65.67806848960969,77.63770405476566,66.91439158496442,3.900958276874585,67.53625545726422,61.17553674288707,72.40793384343867,150.23406301473085,46.291863212052164,141.00406650953363,82.71022591157286,221.85418502767655,0.0,0.0,0.0,0.0,0.0,10.16472667652511,3.934580194660414,9.942032479589718,4.730818694232497,17.849123513507664,86.24810436964792,9.90453374049143,84.47477601963539,74.16785243054115,103.8933545855504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_w90_p2_kw1,C2,74.62333333333333,5.260941519246743,75.22916666666667,66.41250000000001,81.28333333333333,83.23254875393481,6.01259468193258,83.52405245363929,73.96564326491954,91.02322562001802,128.80217255404105,40.85555527381826,123.29793080233867,72.95485058932192,203.474369010606,673.8953071145532,114.48273566571154,651.1910066906794,528.7630476925883,887.1554213819055,125.83581600949967,40.87222513754047,120.45667054599512,70.11884453366386,200.33638943683567,36.039303807130025,6.6162095726883665,34.92595445283864,26.783339445055617,47.54049107662361,63.960696192869975,6.616209572688367,65.07404554716135,52.45950892337638,73.21666055494438,57.97107218000975,6.534745046878486,58.621224973517485,45.57490081076419,67.63209920568055,125.33550191433311,44.36551894714999,123.51015531668288,52.02995358441241,201.4159046613366,0.0,0.0,0.0,0.0,0.0,8.870034299553224,3.2103953904859543,8.642274497007538,4.671366992304043,15.06642436545481,86.18485636206786,9.743590614755407,84.6353926908811,71.1410427832063,102.98114738409247,179.8,39.215261502301345,176.5,120.45,248.54999999999995,22.48567263198099,9.251735203411139,21.46904367053621,10.77918430830381,40.53012048192771
stress_w90_p2_kw1,C3,68.39083333333333,4.191236149298158,67.625,62.797916666666666,76.14375,76.25999435012506,4.474704819206658,75.48596501664801,69.4666710344564,85.22574368697487,164.29295228660908,31.109968015935593,160.79809451756864,114.94898426991165,218.03504455651753,742.2452377348123,75.84279794007341,743.9920588985593,631.4339337011853,839.1907330540864,161.68048443088463,31.015067251895992,158.26814625281412,112.16554095807116,215.0853800622027,43.83015523814409,5.823535124284103,45.14746433281381,33.13536989326463,51.9457705961562,56.16984476185591,5.823535124284104,54.85253566718619,48.0542294038438,66.86463010673536,50.43524471958708,5.315334539794122,50.090144230769226,41.92660932099294,58.258564961945865,187.58965610749237,31.24998884081733,187.5322287170689,127.63799697695536,235.82328563754504,0.0,0.0,0.0,0.0,0.0,8.331165472067005,2.4803386607364795,7.506164933044488,5.022834132098641,12.3096791840543,85.49137616591607,8.069424230076647,85.37688877774494,74.4416865969425,99.70731922764828,222.56,41.77303104215661,230.5,161.35,280.65,36.52665520339588,11.897416312524522,38.65041208791209,19.86231884057971,51.473577943326596
stress_w90_p2_kw1,C4,68.92833333333333,5.107989440322774,69.33333333333334,58.25208333333334,76.72083333333333,76.87030406127053,5.690887038441679,76.5922898311015,66.79064526858663,84.9320970700462,161.73505095923764,38.40034014759608,153.61232057046288,120.79878988134084,226.0451920905087,737.5050952386913,104.28558730454648,720.2440758649061,595.679149004862,916.4875782984276,159.07570621927036,38.31525715484724,151.0669222671041,118.33496572886091,223.2611223872777,42.789411544152664,5.895813517789376,42.74362691219183,32.29620905410379,51.25989782886334,57.210588455847336,5.8958135177893745,57.25637308780817,48.74010217113666,67.70379094589622,51.31197984074321,5.617139940748545,51.003173166550994,42.08709466211792,59.07333128087845,182.7732018143539,36.039280151378506,179.66749697857682,138.99625249355546,259.75567055689896,0.0,0.0,0.0,0.0,0.0,9.109912111707182,3.679873027542391,7.978992520068326,4.993871754432766,15.096677521187182,86.63308791516643,10.239376801478947,83.85353393299832,74.79175199650015,105.17798155109533,215.68,42.14524932677854,219.0,154.45,281.55,34.795775357073005,11.071745211403833,34.03150023161935,17.199674428870985,50.88681992337165
stress_w90_p2_kw3,C1,88.21416666666666,1.7783381389041812,88.4375,85.68125,90.62916666666666,98.36747377162814,1.2858914494278288,98.66081721531958,95.7583496634196,99.67953862299193,11.344743644587261,6.88070098864146,10.545127495634576,3.407360013408287,25.13209398577207,172.59569754319986,35.46816481773568,170.67314704362275,115.98221444382801,226.32826105035153,9.345682194719974,6.524565394334616,8.59650112984668,2.0357456297636376,22.770337055554215,55.189213967772645,8.937270129981675,56.167735790597064,38.834848754017344,68.47761036709979,44.810786032227355,8.937270129981673,43.832264209402936,31.522389632900204,61.16515124598265,32.64214573793362,10.680445062275485,34.13679272978739,16.337460117736935,50.682149678763665,17.080823851172035,15.242895061497494,12.335023433483947,1.7535420636694086,45.687545577170084,0.0,0.0,0.0,0.0,0.0,9.76919931966621,4.025186215227875,10.064465438724419,4.440382218263912,15.28396453904416,29.109307458730626,4.367120855888619,29.470640336818445,22.133696392547538,34.98436303543846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_w90_p2_kw3,C2,89.49083333333334,1.7549187837736857,89.5625,86.66458333333334,92.31458333333333,99.78380838512321,0.12492063427695006,99.81282134379735,99.53670455506423,99.95261356609899,0.5069646680314341,0.10920196502414234,0.48330299307219937,0.3730415581340673,0.7082739289038209,6.7239066345562035,10.384227099962912,5.168371536977914,3.6605550651286225,7.694203431657996,0.02481382166870408,0.018897600689536557,0.01803490023152867,0.00820828279820605,0.052024243334045116,88.1218539815385,3.350345938026108,87.87622949307055,82.37205242263357,92.86617405582923,11.878146018461496,3.350345938026111,12.12377050692945,7.133825944170768,17.627947577366434,0.22322577496067342,0.43261962288246514,0.0,0.0,0.956946580397886,1.1723955140041653e-17,3.73817660897609e-17,0.0,0.0,9.059419880941268e-17,0.0,0.0,0.0,0.0,0.0,9.576692642330476,0.5697897767905141,9.531554692462805,8.74840640812879,10.475481356400625,33.337877296246354,1.5291916946924553,33.3901058107663,30.760178313480157,35.36738206561638,438.5,26.33787526489918,438.0,396.0,481.65,18.34309258463177,7.808500562114562,17.23776324924786,7.9300052432331025,32.403300354636364
stress_w90_p2_kw3,C3,89.49083333333334,1.7549187837736857,89.5625,86.66458333333334,92.31458333333333,99.78380838512321,0.12492063427695006,99.81282134379735,99.53670455506423,99.95261356609899,0.5025091935529741,0.09793538325384032,0.48329363634904327,0.37306928486226465,0.6957005452289146,5.2691404275444835,1.2334831491255218,5.168371536977914,3.6605550651286225,7.269771780174011,0.023472243781007096,0.016186925842376063,0.01803490023152867,0.008214439314642809,0.04945845561936766,88.20106190233058,3.264621731234537,87.87622949307055,82.52392083528129,92.86617405582923,11.798938097669415,3.2646217312345405,12.12377050692945,7.133825944170768,17.476079164718715,0.19345730748548065,0.38458607078312423,0.0,0.0,0.8846029154709707,1.7763568394002505e-17,3.9039182922854973e-17,0.0,0.0,8.408089039827846e-17,0.0,0.0,0.0,0.0,0.0,9.50797928241098,0.5842777108901637,9.579487649760708,8.480277157990571,10.392779985839832,33.47770493988944,1.5931287039140947,33.72220186334671,30.459478773926943,35.68702868520296,446.1,28.682818578944662,448.5,395.55,495.5,52.7559582660537,4.609774177616393,53.17811140401638,46.53710706500697,57.970745697896746
stress_w90_p2_kw3,C4,89.49083333333334,1.7549187837736857,89.5625,86.66458333333334,92.31458333333333,99.78380838512321,0.12492063427695006,99.81282134379735,99.53670455506423,99.95261356609899,0.5024608487464126,0.09796472836468663,0.48329363634904327,0.3729887514648283,0.6957005452289146,5.2691404275444835,1.2334831491255218,5.168371536977914,3.6605550651286225,7.269771780174011,0.02347016787271765,0.016188807481094417,0.01803490023152867,0.008214439314642809,0.04945845561936766,88.2059045173427,3.2716580878980253,87.87622949307055,82.52392083528129,92.9311179761209,11.79409548265731,3.271658087898025,12.12377050692945,7.068882023879098,17.476079164718715,0.19345730748548065,0.38458607078312423,0.0,0.0,0.8846029154709707,1.1131836193574903e-17,3.284035824184371e-17,0.0,0.0,6.572520305780924e-17,0.0,0.0,0.0,0.0,0.0,8.856162757783006,0.5048774944950468,8.935227362831696,7.9833153353123425,9.505792402053746,33.31719495263363,1.4555158779358672,33.65963817035224,30.459478773926943,35.27261350111946,438.96,25.369079685349902,438.0,394.65,474.59999999999997,49.61216540583557,5.211802386920085,50.23041963982331,43.38120762323621,55.33950054684652
stress_w90_p2_kw5,C1,89.08166666666666,1.7871811435635987,89.3125,85.97916666666667,91.96875,99.32811667595308,0.5501161287243514,99.52230810864587,98.40218255688056,99.8663899176676,3.1301867106417465,1.5571820770921956,2.707037430816671,1.274387967406605,5.249897130925839,94.52397097951784,20.993293574114603,100.25856939472736,60.37475610122049,122.85689791205039,1.8494206355055465,1.3409926401364245,1.5838795193859991,0.3571754874296483,3.7323516561817094,69.9352211953837,5.941168662500417,69.65852130325814,60.41101211549052,79.84788172542268,30.0647788046163,5.941168662500418,30.34147869674186,20.1521182745773,39.58898788450948,15.060503476172512,6.923061235619234,14.693141895663963,3.83746635909266,25.882586565765163,4.313271788607964,5.409462046548894,2.8098356748762976,0.0,17.149038166121155,0.0,0.0,0.0,0.0,0.0,10.17562280398515,3.9394937431070147,9.949882276196654,4.636259899059805,16.5554675199591,17.254285927037934,2.6758334178793217,17.428389185969117,12.9169929172005,21.07549082928232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_w90_p2_kw5,C2,89.49083333333334,1.7549187837736857,89.5625,86.66458333333334,92.31458333333333,99.78380838512321,0.12492063427695006,99.81282134379735,99.53670455506423,99.95261356609899,0.4988913885049303,0.09818245376894723,0.47974071942688434,0.36880385014921274,0.692375173887776,5.265949046087959,1.2335534584157475,5.168371536977914,3.631618775059263,7.269771780174011,0.023380976191552327,0.016179918375042485,0.017983313289300848,0.00821154973323081,0.0493488005683086,88.2237752119928,3.2598519120749216,87.88738712382735,82.52392083528129,92.9311179761209,11.776224788007207,3.259851912074922,12.11261287617264,7.068882023879098,17.476079164718715,0.19345730748548065,0.38458607078312423,0.0,0.0,0.8846029154709707,3.358498664359407e-16,2.1400686738803e-15,0.0,0.0,1.3145040611561848e-16,0.0,0.0,0.0,0.0,0.0,10.594580086047637,0.44695251448413825,10.518181431902832,10.05893249428416,11.459748245523917,21.35347437907277,0.5650014762918195,21.257755075695208,20.58339073610018,22.280471625914632,167.32,22.351952843507146,162.0,139.0,208.0,35.026771081953115,5.381941024421397,35.067567567567565,27.214923804519177,44.377094597613834
stress_w90_p2_kw5,C3,89.49083333333334,1.7549187837736857,89.5625,86.66458333333334,92.31458333333333,99.78380838512321,0.12492063427695006,99.81282134379735,99.53670455506423,99.95261356609899,0.49890901446291047,0.09823730224706806,0.4795852138252592,0.36880272060839786,0.6930670623641542,5.266022658011542,1.2361313455594816,5.168371536977914,3.631618775059263,7.269771780174011,0.023381110438411734,0.016183796289285905,0.017979456042069145,0.008201694671348072,0.04931682257759697,88.22825951692553,3.2541856360915338,87.88738712382735,82.52392083528129,92.9311179761209,11.771740483074472,3.254185636091534,12.11261287617264,7.068882023879098,17.476079164718715,0.19345730748548065,0.38458607078312423,0.0,0.0,0.8846029154709707,3.2057319761709853e-16,2.1415583186369962e-15,0.0,0.0,1.207922650792169e-16,0.0,0.0,0.0,0.0,0.0,10.527103998186563,0.48695133635761967,10.504112617414929,9.799382739131612,11.453151461980115,21.303694892934246,0.5749653608137382,21.242307067403686,20.569070066972003,22.11098327310116,178.04,24.188005123133546,180.5,141.0,217.1,48.57986341073595,5.373763576528499,48.74169040835707,40.376931454632086,55.196089706727996
stress_w90_p2_kw5,C4,89.49083333333334,1.7549187837736857,89.5625,86.66458333333334,92.31458333333333,99.78380838512321,0.12492063427695006,99.81282134379735,99.53670455506423,99.95261356609899,0.4988242899345579,0.09824653427335792,0.47966902053563565,0.3685260793975543,0.6930050495031236,5.264841645755119,1.2351359090104188,5.168371536977914,3.631618775059263,7.269771780174011,0.023378270843904706,0.016187428484193647,0.01800409762421315,0.008207547212853272,0.049348755405942454,88.2237752119928,3.2598519120749216,87.88738712382735,82.52392083528129,92.9311179761209,11.776224788007207,3.259851912074922,12.11261287617264,7.068882023879098,17.476079164718715,0.19345730748548065,0.38458607078312423,0.0,0.0,0.8846029154709707,5.668946793472666e-16,2.7159077154792235e-15,0.0,0.0,1.53358807134888e-16,0.0,0.0,0.0,0.0,0.0,10.168660378245615,0.48032092950969846,10.117609346078321,9.43466944326626,10.968737058654565,21.165940817900047,0.5797765587087217,21.110040371833062,20.422920180528713,22.04845017055592,169.74,23.081762391594815,168.0,131.25,206.29999999999998,46.38916532007914,5.655717440400526,46.24782434060785,38.60931827349738,55.84102007596311
