strategy,agv_id,time_s,time_h,soc
C4,1,61994.338722736604,17.220649645204613,34.03779634155376
C4,1,62205.92747103306,17.279424297509184,33.71335189710931
C4,1,62335.92747103306,17.315535408620292,33.5172407859982
C4,1,62345.92747103306,17.318313186398072,33.47446300822042
C4,1,62345.92747103306,17.318313186398072,33.47446300822042
C4,1,62495.92747103306,17.35997985306474,33.19279634155375
C4,1,62665.92747103306,17.40720207528696,32.82557411933153
C4,1,62815.92747103306,17.44886874195363,32.543907452664854
C4,1,62825.92747103306,17.451646519731405,32.501129674887075
C4,1,62849.058248316614,17.458071735643504,32.852343740669546
C4,1,62859.058248316614,17.46084951342128,32.80956596289177
C4,1,62880.02049488015,17.46667235968893,33.029229124417334
C4,1,62890.02049488015,17.46945013746671,32.986451346639555
C4,1,62895.5815456122,17.470994873781166,33.06986710762034
C4,1,63045.5815456122,17.512661540447834,32.78820044095367
C4,1,63195.5815456122,17.5543282071145,32.50653377428701
C4,1,63205.5815456122,17.557105984892278,32.46375599650923
C4,1,63265.5815456122,17.573772651558944,33.30972898300247
C4,1,63275.5815456122,17.576550429336724,33.26695120522469
C4,1,63293.77824294013,17.58160506748337,33.52351644493836
C4,1,63512.65467987641,17.642404077743446,33.284627556049465
C4,1,63954.40006894646,17.765111130262905,33.04573866716058
C4,1,64190.012778418204,17.83055910511617,32.76407200049391
C4,1,64401.510719493,17.8893085331925,32.525183111605024
C4,1,64613.6901997738,17.948247277714945,32.24351644493835
C4,1,64831.99660630985,18.00888794619718,32.04740533382724
C4,1,64841.99660630985,18.011665723974957,32.004627556049456
C4,1,64878.468027962874,18.021796674434132,32.55169888084485
C4,1,64888.468027962874,18.02457445221191,32.508921103067074
C4,1,64919.20846660821,18.033113462946723,32.97002768274709
C4,1,64929.20846660821,18.035891240724503,32.92724990496931
C4,1,64960.10684990622,18.04447412497395,33.33844262217055
C4,1,64970.10684990622,18.047251902751725,33.29566484439276
C4,1,65019.79697608701,18.061054715579726,34.04101673710468
C4,1,65029.79697608701,18.063832493357502,33.9982389593269
C4,1,65046.03225737461,18.06834229371517,34.24176817864087
C4,1,65056.03225737461,18.071120071492945,34.19899040086309
C4,1,65067.72657409938,18.074368492805384,34.37440515173469
C4,1,65077.72657409938,18.07714627058316,34.33162737395691
C4,1,65077.72657409938,18.07714627058316,34.33162737395691
C4,1,65237.72657409938,18.121590715027605,34.00718292951247
C4,1,65367.72657409938,18.157701826138716,33.81107181840136
C4,1,65377.72657409938,18.160479603916496,33.76829404062357
C4,1,65377.72657409938,18.160479603916496,33.76829404062357
C4,1,65527.72657409938,18.20214627058316,33.48662737395691
C4,1,65697.72657409939,18.249368492805385,33.11940515173468
C4,1,65707.72657409939,18.252146270583165,33.0766273739569
C4,1,65721.43069963524,18.255952972120898,33.28470864975823
C4,1,65731.43069963524,18.258730749898678,33.24193087198045
C4,1,65733.22029038807,18.25922785844113,33.268774733272885
C4,1,65883.22029038807,18.300894525107797,32.98710806660622
C4,1,66053.22029038807,18.348116747330018,32.619885844383994
C4,1,66063.22029038807,18.350894525107798,32.577108066606215
C4,1,66063.22029038807,18.350894525107798,32.577108066606215
C4,1,66193.22029038807,18.38700563621891,32.3809969554951
C4,1,66441.79734604532,18.456054818345923,32.184885844383984
C4,1,66632.08496807425,18.50891249113174,31.903219177717318
C4,1,66642.08496807425,18.511690268909515,31.86044139993954
C4,1,66642.08496807425,18.511690268909515,31.86044139993954
C4,1,66772.08496807425,18.547801380020626,31.664330288828424
C4,1,67033.44292833758,18.620400813427107,31.46821917771731
C4,1,67193.44292833758,18.66484525787155,31.143774733272867
C4,1,67393.30941917327,18.72036372754813,30.776552511050642
C4,1,67567.37629897366,18.768715638603794,30.409330288828418
C4,1,67697.37629897366,18.804826749714906,30.213219177717303
C4,1,67837.37629897366,18.843715638603793,29.974330288828416
C4,1,67850.93427149723,18.847481742082564,29.931552511050636
C4,1,67865.20856413971,18.851446823372143,30.148291114067632
C4,1,67875.20856413971,18.85422460114992,30.105513336289853
C4,1,67887.20092484022,18.857555812455615,30.287603445425443
C4,1,68027.20092484022,18.896444701344503,30.048714556536556
C4,1,68281.43786472206,18.967066073533903,29.68149233431433
C4,1,68457.71267795592,19.0160312994322,29.357047889869886
C4,1,68467.71267795592,19.018809077209976,29.314270112092107
C4,1,68467.71267795592,19.018809077209976,29.314270112092107
C4,1,68597.71267795592,19.054920188321088,29.11815900098099
C4,1,68757.71267795592,19.099364632765532,28.79371455653655
C4,1,68897.71267795592,19.138253521654423,28.55482566764766
C4,1,68907.71267795592,19.1410312994322,28.51204788986988
C4,1,68924.84006376196,19.145788906600547,28.78323149846559
C4,1,68934.84006376196,19.148566684378324,28.74045372068781
C4,1,68943.84031822771,19.151066755063255,28.875457537674016
C4,1,69093.84031822771,19.19273342172992,28.593790871007347
C4,1,69135.63409905403,19.204342805292786,28.551013093229567
C4,1,69195.63409905403,19.221009471959455,29.396986079722815
C4,1,69205.63409905403,19.22378724973723,29.354208301945032
C4,1,69232.68278771057,19.231300774364048,29.735582634003272
C4,1,69451.0073408553,19.291946483570918,29.368360411781048
C4,1,69461.0073408553,19.294724261348694,29.32558263400327
C4,1,69521.0073408553,19.31139092801536,30.124056871121823
C4,1,69751.67466917755,19.375465185882653,29.842390204455153
C4,1,69938.4162780687,19.427337855019083,29.51794576001071
C4,1,69948.4162780687,19.430115632796863,29.475167982232932
C4,1,69958.66891862031,19.432963588505643,29.6197255980144
C4,1,69968.66891862031,19.43574136628342,29.576947820236622
C4,1,70001.31867246532,19.44481074235148,30.06669412791171
C4,1,70410.63198313538,19.558508884204272,29.699471905689485
C4,1,70550.63198313538,19.59739777309316,29.460583016800594
C4,1,70710.63198313538,19.641842217537604,29.136138572356153
C4,1,70767.66399942122,19.65768444428367,29.09336079457837
C4,1,70769.91294091791,19.658309150254976,29.125069857151882
C4,1,70779.91294091791,19.661086928032756,29.0822920793741
C4,1,70815.34347513501,19.67092874309306,29.581846660118945
C4,1,70895.34347513501,19.693150965315283,29.539068882341162
C4,1,70939.89458068593,19.705526272412758,30.207335465604846
C4,1,70949.89458068593,19.708304050190534,30.164557687827063
C4,1,71009.89458068593,19.7249707168572,31.010530674320314
C4,1,71019.89458068593,19.72774849463498,30.96775289654253
C4,1,71060.9253458604,19.73914592940567,31.54626821242184
C4,1,71070.9253458604,19.741923707183446,31.50349043464406
C4,1,71070.9253458604,19.741923707183446,31.50349043464406
C4,1,71080.9253458604,19.744701484961226,31.46071265686628
C4,1,71082.96795424882,19.745268876180226,31.48951251550925
C4,1,71242.96795424882,19.78971332062467,31.165068071064805
C4,1,71271.95341302457,19.79776483695127,31.122290293287026
C4,1,71271.95341302457,19.79776483695127,31.122290293287026
C4,1,71401.95341302457,19.83387594806238,30.92617918217591
C4,1,71531.95341302457,19.869987059173493,30.7300680710648
C4,1,71688.39571125184,19.91344325312551,30.533956959953684
C4,1,71861.7775244802,19.961604867911166,30.252290293287015
C4,1,71991.7775244802,19.997715979022278,30.056179182175903
C4,1,72141.7775244802,20.039382645688946,29.774512515509233
C4,1,72151.7775244802,20.042160423466722,29.73173473773145
C4,1,72159.16233780005,20.044211760500016,29.83001112409526
C4,1,72329.16233780005,20.091433982722236,29.46278890187304
C4,1,72505.45954324836,20.1404054286801,29.18112223520637
C4,1,72655.45954324836,20.18207209534677,28.8994555685397
C4,1,72665.45954324836,20.184849873124545,28.85667779076192
C4,1,72703.3529245168,20.19537581236578,29.425078509788534
C4,1,72713.3529245168,20.198153590143555,29.38230073201075
C4,1,72737.21465186372,20.20478184773992,29.76011141500355
C4,1,72747.21465186372,20.2075596255177,29.717333637225767
C4,1,72752.8879623186,20.209135545088497,29.803476286341144
C4,1,72902.8879623186,20.250802211755165,29.521809619674478
C4,1,73107.0443502928,20.307512319525777,29.325698508563363
C4,1,73339.34190290076,20.372039417472433,29.12958739745225
C4,1,73489.34190290076,20.4137060841391,28.84792073078558
C4,1,73659.34190290076,20.460928306361325,28.480698508563357
C4,1,73829.34190290076,20.508150528583545,28.113476286341132
C4,1,73999.34190290076,20.555372750805766,27.746254064118908
C4,1,74159.34190290076,20.59981719525021,27.421809619674463
C4,1,74169.34190290076,20.60259497302799,27.379031841896683
C4,1,74178.62767487121,20.60517435413089,27.509957045992266
C4,1,74188.62767487121,20.60795213190867,27.467179268214487
C4,1,74247.18745571421,20.624218737698392,28.35634172346073
C4,1,74417.18745571421,20.671440959920616,27.98911950123851
C4,1,74479.46201689864,20.688739449138513,27.946341723460726
C4,1,74493.623912761,20.69267330910028,28.170571741281403
C4,1,74516.6431377105,20.69906753825292,28.12779396350362
C4,1,74534.45419457373,20.70401505404826,28.36482179752261
C4,1,74544.45419457373,20.706792831826036,28.32204401974483
C4,1,74562.57325843407,20.711825905120577,28.563170781298002
C4,1,74692.57325843407,20.74793701623169,28.36705967018689
C4,1,74702.57325843407,20.750714794009465,28.324281892409108
C4,1,74737.59696552252,20.760443601534032,28.849637498735813
C4,1,74897.59696552252,20.804888045978476,28.52519305429137
C4,1,75047.59696552252,20.846554712645144,28.2435263876247
C4,1,75289.03731664165,20.913621476844902,27.876304165402477
C4,1,75334.30038451352,20.926194551253758,27.833526387624698
C4,1,75334.30038451352,20.926194551253758,27.833526387624698
C4,1,75344.30038451352,20.928972329031534,27.790748609846915
C4,1,75369.75608918817,20.936043358107828,28.177264005613434
C4,1,75509.75608918817,20.974932246996715,27.938375116724544
C4,1,75717.23711597401,21.03256586554834,27.571152894502323
C4,1,75727.23711597401,21.035343643326115,27.52837511672454
C4,1,75727.23711597401,21.035343643326115,27.52837511672454
C4,1,75857.23711597401,21.071454754437227,27.33226400561343
C4,1,75867.23711597401,21.074232532215003,27.289486227835646
C4,1,75867.23711597401,21.074232532215003,27.289486227835646
C4,1,76027.23711597401,21.118676976659447,26.965041783391204
C4,1,76330.89790994924,21.203027197208122,26.59781956116898
C4,1,76460.89790994924,21.239138308319234,26.401708450057864
C4,1,76636.4923837834,21.287914551050946,26.077264005613422
C4,1,76786.4923837834,21.329581217717614,25.795597338946752
C4,1,76926.4923837834,21.3684701066065,25.55670845005786
C4,1,77066.4923837834,21.40735899549539,25.317819561168974
C4,1,77216.4923837834,21.449025662162057,25.036152894502305
C4,1,77346.4923837834,21.48513677327317,24.840041783391197
C4,1,77506.4923837834,21.529581217717613,24.51559733894675
C4,1,77656.4923837834,21.57124788438428,24.233930672280085
C4,1,77786.4923837834,21.607358995495392,24.037819561168973
C4,1,78009.99636882998,21.669443435786103,23.670597338946752
C4,1,78188.07750504388,21.718910418067747,23.30337511672453
C4,1,78360.39628117136,21.76677674476982,22.93615289450231
C4,1,78490.39628117136,21.802887855880932,22.7400417833912
C4,1,78634.76873731142,21.84299131591984,22.50115289450231
C4,1,78774.76873731142,21.881880204808727,22.26226400561342
C4,1,78944.76873731142,21.929102427030948,21.8950417833912
C4,1,79171.29237029736,21.992025658415933,21.656152894502313
C4,1,79304.99573042247,22.02916548067291,21.4600417833912
C4,1,79434.99573042247,22.06527659178402,21.26393067228009
C4,1,79584.99573042247,22.106943258450684,20.982264005613423
C4,1,79770.56776323772,22.158491045343812,20.743375116724536
C4,1,80074.6654926141,22.24296263683725,20.41893067228009
C4,1,80204.6654926141,22.279073747948363,20.222819561168983
C4,1,80344.6654926141,22.31796263683725,19.983930672280092
C4,1,87443.3471160942,24.2898186433595,19.941152894502316
C4,1,92113.93692312737,25.587204700868714,90.0
C4,1,92283.93692312737,25.63442692309094,89.63277777777779
C4,1,92423.93692312737,25.673315811979826,89.3938888888889
C4,1,92563.93692312737,25.712204700868714,89.155
C4,1,92723.93692312737,25.75664914531316,88.83055555555556
C4,1,92853.93692312737,25.79276025642427,88.63444444444445
C4,1,93013.93692312737,25.837204700868714,88.31
C4,1,93143.93692312737,25.873315811979825,88.1138888888889
C4,1,93303.93692312737,25.91776025642427,87.78944444444444
C4,1,93453.93692312737,25.959426923090938,87.50777777777778
C4,1,93603.93692312737,26.001093589757605,87.22611111111111
C4,1,93763.93692312737,26.04553803420205,86.90166666666666
C4,1,93913.93692312737,26.087204700868714,86.61999999999999
C4,2,0.0,0.0,74.4794103553383
C4,2,260.24752694095235,0.0722909797058201,74.19774368867164
C4,2,420.24752694095235,0.11673542415026454,73.87329924422718
C4,2,576.3920066209521,0.16010889072804224,73.6344103553383
C4,2,801.8719816881769,0.2227422171356047,73.30996591089385
C4,2,1008.2270311740428,0.2800630642150119,72.9855214664494
C4,2,1018.2270311740428,0.2828408419927897,72.94274368867161
C4,2,1063.632784925887,0.295453551368302,73.54699909846823
C4,2,1073.632784925887,0.29823132914607975,73.50422132069045
C4,2,1112.3169203632067,0.30897692232311297,74.11672013178135
C4,2,1122.3169203632067,0.31175470010089074,74.07394235400356
C4,2,1182.3169203632067,0.3284213667675574,75.02394235400357
C4,2,1452.0942543563592,0.40335951509898865,74.78505346511467
C4,2,1673.1532974007175,0.46476480483353266,74.503386798448
C4,2,1843.1532974007175,0.5119870270557548,74.13616457622578
C4,2,2003.1532974007175,0.5564314715001993,73.81172013178133
C4,2,2133.1532974007177,0.5925425826113104,73.61560902067022
C4,2,2422.9757216379744,0.673048811566104,73.24838679844801
C4,2,2647.35149193287,0.7353754144257972,72.96672013178134
C4,2,2800.5276483509897,0.7779243467641638,72.77060902067024
C4,2,2953.336106296309,0.8203711406378636,72.57449790955913
C4,2,3179.649850922563,0.883236069700712,72.29283124289245
C4,2,3376.9004972142952,0.9380279158928598,72.05394235400357
C4,2,3526.9004972142952,0.9796945825595265,71.7722756873369
C4,2,3725.545722337753,1.034873811760487,71.44783124289245
C4,2,3897.8081806348837,1.082724494620801,71.16616457622578
C4,2,4037.8081806348837,1.12161338350969,70.92727568733689
C4,2,4207.808180634884,1.168835605731912,70.56005346511466
C4,2,4367.808180634884,1.2132800501763565,70.23560902067022
C4,2,4517.808180634884,1.2549467168430233,69.95394235400354
C4,2,4717.582166170547,1.3104394906029297,69.58672013178133
C4,2,4847.582166170547,1.3465506017140407,69.39060902067023
C4,2,5012.9090982402995,1.3924747495111942,69.10894235400356
C4,2,5205.624179477487,1.4460067165215242,68.87005346511467
C4,2,5215.624179477487,1.448784494299302,68.82727568733688
C4,2,5248.398308931388,1.4578884191476078,69.3188876291454
C4,2,5398.398308931388,1.4995550858142743,69.03722096247873
C4,2,5584.5927079863495,1.5512757522184304,68.66999874025652
C4,2,5760.826506375566,1.600229585104324,68.30277651803429
C4,2,5930.826506375566,1.647451807326546,67.93555429581207
C4,2,5940.826506375566,1.6502295851043238,67.8927765180343
C4,2,5992.361386085641,1.6645448294682337,68.67527398496779
C4,2,6132.361386085641,1.7034337183571227,68.4363850960789
C4,2,6142.361386085641,1.7062114961349004,68.39360731830112
C4,2,6142.361386085641,1.7062114961349004,68.39360731830112
C4,2,6312.361386085641,1.7534337183571225,68.0263850960789
C4,2,6482.361386085641,1.8006559405793447,67.65916287385669
C4,2,6494.398949440335,1.803999708177871,67.6163850960789
C4,2,6525.580247281788,1.8126611798004966,68.08410456370069
C4,2,6535.580247281788,1.8154389575782743,68.04132678592292
C4,2,6544.4030914310415,1.8178897476197338,68.1810218182861
C4,2,6684.4030914310415,1.8567786365086227,67.94213292939722
C4,2,6883.309757661574,1.912030488239326,67.66046626273055
C4,2,7134.3924260975355,1.981775673915982,67.3360218182861
C4,2,7264.3924260975355,2.0178867850270934,67.13991070717499
C4,2,7424.3924260975355,2.0623312294715377,66.81546626273054
C4,2,7574.3924260975355,2.103997896138204,66.53379959606387
C4,2,7734.3924260975355,2.148442340582649,66.20935515161942
C4,2,7874.3924260975355,2.1873312294715377,65.97046626273053
C4,2,8093.5856763507545,2.248218243430765,65.68879959606386
C4,2,8103.5856763507545,2.250996021208543,65.64602181828609
C4,2,8156.432874042328,2.2656757983450913,66.44844531400068
C4,2,8166.432874042328,2.268453576122869,66.40566753622291
C4,2,8219.457623993356,2.283182673331488,67.21078695737776
C4,2,8229.457623993356,2.2859604511092657,67.16800917959999
C4,2,8236.406488037774,2.287890691121604,67.26048399487844
C4,2,8246.406488037774,2.2906684688993817,67.21770621710066
C4,2,8246.406488037774,2.2906684688993817,67.21770621710066
C4,2,8376.406488037774,2.3267795800104927,67.02159510598955
C4,2,8526.406488037774,2.368446246677159,66.73992843932288
C4,2,8586.406488037774,2.385112913343826,66.6971506615451
C4,2,8639.190203870532,2.3997750566307032,67.5328928288971
C4,2,8922.23924147186,2.4783997892977387,67.20844838445265
C4,2,9052.23924147186,2.5145109004088497,67.01233727334154
C4,2,9212.23924147186,2.5589553448532945,66.6878928288971
C4,2,9352.23924147186,2.597844233742183,66.44900394000821
C4,2,9492.23924147186,2.636733122631072,66.21011505111932
C4,2,9632.23924147186,2.675622011519961,65.97122616223044
C4,2,9642.23924147186,2.678399789297739,65.92844838445265
C4,2,9665.112819184593,2.684753560884609,66.2757571726096
C4,2,9835.112819184593,2.731975783106831,65.90853495038738
C4,2,10076.525058162613,2.7990347383785035,65.66964606149848
C4,2,10406.774056765758,2.890770571323822,65.47353495038737
C4,2,10580.784605128902,2.9391068347580283,65.2346460614985
C4,2,10730.784605128902,2.9807735014246948,64.95297939483183
C4,2,10880.784605128902,3.0224401680913617,64.67131272816515
C4,2,11037.054912073938,3.065848586687205,64.43242383927627
C4,2,11167.054912073938,3.101959697798316,64.23631272816516
C4,2,11327.054912073938,3.1464041422427607,63.91186828372071
C4,2,11537.295674623969,3.2048043540622135,63.67297939483182
C4,2,11695.409846356639,3.2487249573212886,63.47686828372071
C4,2,11881.535219458483,3.300426449849579,63.237979394831825
C4,2,12121.069830203147,3.3669638417230963,62.95631272816515
C4,2,12261.069830203147,3.4058527306119855,62.717423839276265
C4,2,12391.069830203147,3.4419638417230964,62.52131272816516
C4,2,12541.069830203147,3.483630508389763,62.23964606149849
C4,2,12691.069830203147,3.52529717505643,61.95797939483182
C4,2,12932.593901547121,3.5923871948742003,61.71909050594293
C4,2,13102.593901547121,3.6396094170964224,61.35186828372071
C4,2,13242.593901547121,3.6784983059853116,61.112979394831825
C4,2,13392.593901547121,3.720164972651978,60.83131272816515
C4,2,13552.593901547121,3.7646094170964224,60.506868283720706
C4,2,13692.593901547121,3.8034983059853116,60.26797939483182
C4,2,13862.593901547121,3.8507205282075336,59.900757172609595
C4,2,14184.617830454596,3.940171619570721,59.53353495038738
C4,2,14344.617830454596,3.9846160640151655,59.20909050594293
C4,2,14504.617830454596,4.02906050845961,58.88464606149848
C4,2,14674.617830454596,4.076282730681832,58.51742383927626
C4,2,14684.617830454596,4.07906050845961,58.47464606149848
C4,2,14684.617830454596,4.07906050845961,58.47464606149848
C4,2,14844.617830454596,4.123504952904054,58.15020161705403
C4,2,15059.125813779156,4.183090503827543,57.825757172609585
C4,2,15266.754220312449,4.240765061197902,57.58686828372069
C4,2,15276.754220312449,4.24354283897568,57.54409050594291
C4,2,15288.954220928754,4.246931728035765,57.72933338673651
C4,2,15448.954220928754,4.291376172480209,57.40488894229207
C4,2,15636.68111974845,4.343522533263458,57.080444497847616
C4,2,15776.68111974845,4.382411422152347,56.84155560895873
C4,2,15946.68111974845,4.42963364437457,56.47433338673651
C4,2,16076.68111974845,4.46574475548568,56.2782222756254
C4,2,16206.68111974845,4.501855866596792,56.082111164514295
C4,2,16346.68111974845,4.54074475548568,55.8432222756254
C4,2,16506.68111974845,4.585189199930125,55.518777831180955
C4,2,16656.68111974845,4.626855866596792,55.23711116451429
C4,2,16796.68111974845,4.66574475548568,54.998222275625395
C4,2,16946.68111974845,4.707411422152347,54.71655560895873
C4,2,17096.68111974845,4.749078088819013,54.43488894229206
C4,2,17106.68111974845,4.751855866596792,54.392111164514276
C4,2,17125.151314147817,4.756986476152171,54.67255967652369
C4,2,17295.151314147817,4.804208698374394,54.30533745430147
C4,2,17445.151314147817,4.84587536504106,54.023670787634806
C4,2,17575.151314147817,4.881986476152171,53.8275596765237
C4,2,17732.874498789904,4.925798471886084,53.588670787634804
C4,2,17862.874498789904,4.961909582997196,53.392559676523696
C4,2,17992.874498789904,4.998020694108307,53.19644856541259
C4,2,18132.874498789904,5.036909582997196,52.9575596765237
C4,2,18191.186096334517,5.05310724898181,52.91478189874592
C4,2,18224.733278606647,5.062425910724069,53.445945618054644
C4,2,18234.733278606647,5.065203688501846,53.403167840276865
C4,2,18294.733278606647,5.081870355168513,54.314198355534494
C4,2,18304.733278606647,5.084648132946291,54.271420577756714
C4,2,18317.200671460185,5.0881112976278295,54.46072350001134
C4,2,18327.200671460185,5.090889075405607,54.41794572223356
C4,2,18327.200671460185,5.090889075405607,54.41794572223356
C4,2,18337.200671460185,5.093666853183385,54.37516794445578
C4,2,18364.80094892749,5.101333596924302,54.81217233768808
C4,2,18374.80094892749,5.10411137470208,54.7693945599103
C4,2,18396.85916854127,5.1102386579281305,55.08040552530019
C4,2,18406.85916854127,5.113016435705908,55.03762774752241
C4,2,18406.85916854127,5.113016435705908,55.03762774752241
C4,2,18566.85916854127,5.157460880150352,54.71318330307796
C4,2,18750.388276494785,5.208441187915218,54.345961080855744
C4,2,18920.388276494785,5.255663410137441,53.97873885863353
C4,2,19099.92075888965,5.305533544136014,53.6115166364113
C4,2,19271.046190688667,5.353068386302407,53.28707219196686
C4,2,19281.046190688667,5.3558461640801855,53.24429441418908
C4,2,19313.36458137961,5.36482349482767,53.735011749580195
C4,2,19473.36458137961,5.409267939272114,53.41056730513575
C4,2,19603.36458137961,5.445379050383225,53.21445619402464
C4,2,19763.36458137961,5.48982349482767,52.89001174958019
C4,2,19893.36458137961,5.52593460593878,52.69390063846908
C4,2,20033.36458137961,5.564823494827669,52.455011749580194
C4,2,20043.36458137961,5.567601272605447,52.412233971802415
C4,2,20062.04971190764,5.572791586641011,52.67568589973263
C4,2,20072.04971190764,5.575569364418788,52.63290812195485
C4,2,20072.04971190764,5.575569364418788,52.63290812195485
C4,2,20232.04971190764,5.620013808863233,52.308463677510396
C4,2,20362.04971190764,5.656124919974344,52.11235256639929
C4,2,20522.04971190764,5.700569364418788,51.78790812195484
C4,2,20682.04971190764,5.745013808863233,51.46346367751039
C4,2,20832.04971190764,5.7866804755298995,51.181797010843724
C4,2,20982.04971190764,5.8283471421965665,50.90013034417705
C4,2,20992.04971190764,5.831124919974344,50.85735256639927
C4,2,20992.04971190764,5.831124919974344,50.85735256639927
C4,2,21002.04971190764,5.833902697752122,50.81457478862149
C4,2,21002.04971190764,5.833902697752122,50.81457478862149
C4,2,21172.04971190764,5.8811249199743445,50.447352566399275
C4,2,21342.04971190764,5.928347142196566,50.08013034417706
C4,2,21502.04971190764,5.97279158664101,49.75568589973261
C4,2,21662.04971190764,6.017236031085456,49.431241455288166
C4,2,21897.70185083939,6.0826949585664964,49.06401923306594
C4,2,21946.639690144755,6.096288802817988,49.02124145528816
C4,2,21946.639690144755,6.096288802817988,49.02124145528816
C4,2,22102.322907375183,6.139534140937551,48.782352566399275
C4,2,22262.322907375183,6.183978585381995,48.45790812195483
C4,2,22272.322907375183,6.186756363159773,48.41513034417705
C4,2,22272.322907375183,6.186756363159773,48.41513034417705
C4,2,22442.322907375183,6.233978585381995,48.047908121954826
C4,2,22453.055873006033,6.236959964723898,48.00513034417705
C4,2,22456.36514088354,6.237879205800983,48.051789531334386
C4,2,22480.07706026959,6.244465850074886,48.0090117535566
C4,2,22483.366029344794,6.245379452595776,48.05895094007745
C4,2,22648.463407629228,6.291239835452563,47.86283982896634
C4,2,22658.463407629228,6.294017613230341,47.82006205118856
C4,2,22718.463407629228,6.310684279897008,48.73109256644618
C4,2,22728.463407629228,6.313462057674785,48.6883147886684
C4,2,22734.977186242704,6.315271440622974,48.787218973443565
C4,2,22744.977186242704,6.318049218400751,48.744441195665786
C4,2,22804.977186242704,6.334715885067418,49.644441195665785
C4,2,22824.977186242704,6.340271440622973,49.601663417888005
C4,2,22857.322313765395,6.349256198268165,50.09278672110585
C4,2,22867.322313765395,6.352033976045943,50.05000894332807
C4,2,22896.601516786413,6.360167087996226,50.49457973357092
C4,2,22906.601516786413,6.362944865774003,50.451801955793144
C4,2,22906.601516786413,6.362944865774003,50.451801955793144
C4,2,23076.601516786413,6.410167087996226,50.08457973357092
C4,2,23086.601516786413,6.412944865774004,50.04180195579314
C4,2,23104.549007936046,6.417930279982235,50.29485350059174
C4,2,23264.549007936046,6.462374724426679,49.9704090561473
C4,2,23394.549007936046,6.498485835537791,49.77429794503618
C4,2,23544.549007936046,6.5401525022044575,49.492631278369515
C4,2,23554.549007936046,6.542930279982235,49.449853500591736
C4,2,23554.549007936046,6.542930279982235,49.449853500591736
C4,2,23564.549007936046,6.545708057760013,49.40707572281396
C4,2,23566.646102326256,6.546290583979515,49.4349836535371
C4,2,23716.646102326256,6.587957250646182,49.15331698687043
C4,2,23767.531836113354,6.602092176698154,49.11053920909265
C4,2,23813.195496048087,6.614776526680024,49.80388900307414
C4,2,23990.89041587663,6.664136226632397,49.479444558629694
C4,2,24043.195496048087,6.678665415568913,49.436666780851915
C4,2,24060.88567360039,6.683579353777886,49.70527164035982
C4,2,24070.88567360039,6.686357131555664,49.66249386258204
C4,2,24073.51093561395,6.6870863710038755,49.70187279278544
C4,2,24233.51093561395,6.73153081544832,49.377428348341
C4,2,24450.99701565602,6.7919436154600055,49.05298390389655
C4,2,24653.932250090034,6.848314513913898,48.72853945945211
C4,2,24663.932250090034,6.8510922916916766,48.68576168167433
C4,2,24663.932250090034,6.8510922916916766,48.68576168167433
C4,2,24813.932250090034,6.892758958358343,48.404095015007655
C4,2,24972.11610199222,6.936698917220061,48.20798390389655
C4,2,25217.60824320911,7.004891178669197,47.84076168167432
C4,2,25387.60824320911,7.052113400891419,47.4735394594521
C4,2,25537.60824320911,7.093780067558086,47.191872792785425
C4,2,25677.60824320911,7.132668956446975,46.95298390389654
C4,2,25891.649078399,7.192124743999723,46.67131723722987
C4,2,26041.649078399,7.233791410666389,46.3896505705632
C4,2,26171.649078399,7.2699025217775,46.19353945945209
C4,2,26341.649078399,7.317124743999723,45.826317237229865
C4,2,26471.649078399,7.353235855110833,45.63020612611875
C4,2,26611.649078399,7.392124743999722,45.39131723722986
C4,2,26751.649078399,7.431013632888612,45.152428348340976
C4,2,26901.649078399,7.472680299555278,44.8707616816743
C4,2,26949.538513836025,7.485982920510007,44.82798390389652
C4,2,27009.538513836025,7.502649587176673,45.673956890389775
C4,2,27099.538513836025,7.527649587176674,45.63117911261199
C4,2,27110.52106629914,7.530700296194206,45.805069526611334
C4,2,27120.52106629914,7.533478073971984,45.76229174883355
C4,2,27120.52106629914,7.533478073971984,45.76229174883355
C4,2,27130.52106629914,7.536255851749761,45.71951397105577
C4,2,27136.210416902806,7.537836226917446,45.805900171254734
C4,2,27146.210416902806,7.540614004695224,45.763122393476955
C4,2,27161.687995565164,7.5449133321014346,45.98134928422161
C4,2,27291.687995565164,7.581024443212545,45.78523817311049
C4,2,27554.07404454365,7.65390945681768,45.503571506443826
C4,2,27583.569376768635,7.662102604657954,45.46079372866604
C4,2,27600.14082115779,7.666705783654942,45.71241192067297
C4,2,27610.14082115779,7.6694835614327195,45.66963414289519
C4,2,27664.835550244512,7.684676541734587,46.500110263257724
C4,2,27674.835550244512,7.687454319512365,46.45733248547994
C4,2,27674.835550244512,7.687454319512365,46.45733248547994
C4,2,27684.835550244512,7.690232097290142,46.41455470770216
C4,2,27744.835550244512,7.706898763956809,47.32558522295979
C4,2,27754.835550244512,7.709676541734587,47.28280744518201
C4,2,27766.342276277446,7.712872854521513,47.45752375429388
C4,2,27776.342276277446,7.71565063229929,47.4147459765161
C4,2,27785.447036234145,7.718179732287263,47.53591124752565
C4,2,27795.447036234145,7.72095751006504,47.49313346974787
C4,2,27795.765033908985,7.7210458427524955,47.49816843293283
C4,2,27805.765033908985,7.723823620530274,47.45539065515505
