scenario,strategy,replication,one_minus_soc_mean,one_minus_soc_std,one_minus_soc_min,one_minus_soc_max,E_next_mean,E_next_std,E_next_min,E_next_max,T_idle_mean,T_idle_std,T_idle_min,T_idle_max,eta_WPT_mean,eta_WPT_std,eta_WPT_min,eta_WPT_max,D_mean,D_std,D_min,D_max,score_mean,score_std,score_min,score_max,raw_E_next_kwh_mean,raw_E_next_kwh_std,raw_E_next_kwh_min,raw_E_next_kwh_max,raw_D_s_mean,raw_D_s_std,raw_D_s_min,raw_D_s_max
v3_primary_challenge,C4,1037,0.5447497503351858,0.1492106501786772,0.24099768267637112,0.9302984124467701,0.5137931034482758,0.34810716619107696,0.0,1.0,0.055825723683242526,0.06341230679584643,0.0,0.4646929412172974,0.7606554638480767,0.2404512324725802,0.12370768717692188,1.0,0.009120511295296433,0.037058569581076777,0.0,0.37088900696683896,0.37448850364085945,0.10357873329445613,0.09571729221072776,0.6162436153153248,0.014201340996168581,0.00297825019963477,0.009805555555555555,0.018361111111111113,5.47230677717786,22.235141748646093,0.0,222.5334041801034
v3_primary_challenge,C4,1038,0.6363790404114719,0.13307464863488894,0.30506903793172074,0.9317722149885007,0.49313725490196075,0.3520095198904292,0.0,1.0,0.05255483189566093,0.06495667096426518,0.0,0.5084517215523616,0.7519597727785463,0.24989081400460184,0.12370768717692188,1.0,0.0076157177510135015,0.03439974490866006,0.0,0.389607309306654,0.3957540843609328,0.10038119891648346,0.12650366481401504,0.6258950016455969,0.014024618736383443,0.003011637003507008,0.009805555555555555,0.018361111111111113,4.569430650608101,20.639846945196023,0.0,233.7643855839924
v3_primary_challenge,C4,1039,0.47834499028587496,0.1306199623267406,0.18560417786365102,0.8766213775227053,0.5156765676567656,0.35698271233847934,0.0,1.0,0.05906053053995693,0.06863613132675546,0.0,0.4855837518493354,0.7676358806465939,0.2309194837339303,0.12370768717692188,1.0,0.009268915633896807,0.0374987605889909,0.0,0.3943618500136654,0.35619152351882744,0.10017508173592818,0.09844802742826608,0.6098197956238172,0.014217455078841217,0.003054185427784767,0.009805555555555555,0.018361111111111113,5.5613493803380845,22.499256353394564,0.0,236.61711000819923
v3_primary_challenge,C4,1040,0.4474168070640189,0.19616243773850892,0.1529499499179606,0.9321815122658071,0.5090809628008752,0.36407709655201953,0.0,1.0,0.05472980362654935,0.06057527795024316,0.0,0.43611715901104514,0.7421003900929313,0.25196085348276054,0.12370768717692188,1.0,0.010246449202330735,0.039786233838156285,0.0,0.3656922246170325,0.34186550253223386,0.10979565943421135,0.06200471759059143,0.6143454168145182,0.014161026015074154,0.0031148818260561687,0.009805555555555555,0.018361111111111113,6.147869521398441,23.87174030289379,0.0,219.4153347702195
v3_primary_challenge,C4,1041,0.5169797679485413,0.1706681251852551,0.1634188791794582,0.8564273147001805,0.49508692365835216,0.3553858522403669,0.0,1.0,0.052861492027759464,0.05795783852773512,0.0,0.40336468575825973,0.7560355038945525,0.24605342319584403,0.12370768717692188,1.0,0.009056386060363965,0.03764322547460165,0.0,0.380100851026012,0.3605871582806968,0.10319839854561969,0.07490996062167005,0.6161287495133027,0.014041299235743682,0.003040523402500919,0.009805555555555555,0.018361111111111113,5.433831636218379,22.58593528476097,0.0,228.0605106156072
v3_primary_challenge,C4,1042,0.6114393194058421,0.15671088472577477,0.003755555555555734,0.9330158439219168,0.4881780250347704,0.35775826176099706,0.0,1.0,0.0522067139297333,0.06450927950533908,0.0,0.5118341087621351,0.7556228276400603,0.2458498307129346,0.12370768717692188,1.0,0.00847237450919033,0.03487573025691393,0.0,0.3300886126389499,0.3871751170320732,0.1054739202194319,0.06345900287506709,0.6371253609243784,0.013982189769741925,0.003060820683955194,0.009805555555555555,0.018361111111111113,5.083424705514199,20.925438154148335,0.0,198.05316758336994
v3_primary_challenge,C4,1043,0.5757375958978189,0.14353875239537311,0.1773154255609941,0.9036887119968503,0.5009134088417975,0.35951087450607083,0.0,1.0,0.05471214079814364,0.06476483930944599,0.0,0.43305751651186764,0.7562441935253341,0.2406298645306182,0.12370768717692188,1.0,0.009258049118869061,0.03720228199345553,0.0,0.32233606051443836,0.3799292616282762,0.1049034796509443,0.08146653286060572,0.6255416573494821,0.014091148053424268,0.003075815259663052,0.009805555555555555,0.018361111111111113,5.554829471321437,22.321369196073345,0.0,193.401636308663
v3_primary_challenge,C4,1044,0.5794308477401564,0.16795840037029042,0.1635430918282569,0.9315138871273323,0.4823999999999999,0.34283706757286436,0.0,1.0,0.05214085674512252,0.05855321860350131,0.0,0.3552049693345988,0.7616951559112891,0.2393809344996608,0.12370768717692188,1.0,0.008331979399586978,0.03594075282723891,0.0,0.340030518453716,0.37675350254502676,0.1048660105004597,0.05777960850586776,0.6386724903585715,0.013932755555555556,0.002933161578123394,0.009805555555555555,0.018361111111111113,4.999187639752186,21.56445169634334,0.0,204.0183110722296
v3_primary_challenge,C4,1045,0.5123172617870266,0.14852724681569368,0.1840405939858917,0.8247878409891726,0.5086113125453227,0.35071199735366093,0.0,1.0,0.05602656947791445,0.06391928945484432,0.0,0.3847695507509909,0.7552997174802051,0.24252768764943317,0.12370768717692188,1.0,0.011030128705343133,0.042597886522530874,0.0,0.38751506052450774,0.3625759381010777,0.1026931973793905,0.103352700471426,0.5986382367663358,0.014157007896221093,0.003000535977359099,0.009805555555555555,0.018361111111111113,6.61807722320588,25.558731913518546,0.0,232.50903631470464
v3_primary_challenge,C4,1046,0.5637722891295365,0.14793720581444467,0.19795790593259385,0.9332246455354655,0.5109176340519623,0.3657387940137217,0.0,1.0,0.05614374187958933,0.07560766044137887,0.0,0.5914685439522549,0.7535661257015095,0.24782515193006938,0.12370768717692188,1.0,0.007517564004431578,0.03314813623486289,0.0,0.32063278817814234,0.3791357563030545,0.104270690841736,0.1062176791789622,0.6266726481736701,0.014176739758000123,0.0031290985710062855,0.009805555555555555,0.018361111111111113,4.510538402658947,19.88888174091772,0.0,192.3796729068854
v3_primary_challenge,C4,1047,0.6063363204021538,0.17502248423162378,0.21988712441184388,0.9207956663216631,0.4893657424990504,0.3515744228015274,0.0,1.0,0.05850777258196863,0.07034434495935853,0.0,0.4336025169537687,0.7548259824303848,0.24543344121081628,0.12370768717692188,1.0,0.008705517546990798,0.03591691366910783,0.0,0.3742068065092947,0.3867599923663444,0.10608245840416508,0.12552695596727095,0.6385986441321445,0.013992351352491878,0.003007914506190844,0.009805555555555555,0.018361111111111113,5.223310528194478,21.550148201464737,0.0,224.52408390557684
v3_primary_challenge,C4,1048,0.502098692766736,0.15198231702773585,0.15164315920132676,0.9085298909365646,0.5059854638734501,0.3513028442972892,0.0,1.0,0.05357527392060393,0.059996780104202445,0.0,0.43675583105997146,0.7523285032141267,0.2443044924978069,0.12370768717692188,1.0,0.00875532243673859,0.03761198122981672,0.0,0.3833340096926986,0.3586440507205389,0.10109559287053926,0.08391589937197855,0.6051470107037468,0.014134542302028407,0.0030055910012101415,0.009805555555555555,0.018361111111111113,5.2531934620431535,22.567188737890017,0.0,230.00040581561916
v3_primary_challenge,C4,1049,0.5662620624119001,0.16289794792054588,0.20428502313057853,0.9309131166865973,0.4882410583047525,0.3545694609617734,0.0,1.0,0.0547354779818462,0.06204176034077248,0.0,0.47407469773534205,0.7683167588203706,0.23133024422792337,0.12370768717692188,1.0,0.009771714068012223,0.04066046140905481,0.0,0.37868121698776425,0.37502653806546976,0.1048097644148074,0.10965431239432225,0.6377047510437301,0.013982729054385105,0.0030335387215618386,0.009805555555555555,0.018361111111111113,5.8630284408073345,24.39627684543291,0.0,227.20873019265855
