scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,case,seed
eta_corrected,C4,1034,2097,2095,87.29166666666667,99.90462565569862,0.4408793251336665,6.33554474619929,0.024174902971456365,10.023310023310028,0.2997601918465209,89.97668997668997,0.33374795737383767,0.0,0,14840.0,28.44999999999968,4.596944444444463,30.15073534541841,24.299449746167358,5.851285599251086,80.59322423743077,27.238794445648136,24.299449746167358,0.0,41.876021313081175,2.0,4,0.0,750,39.46666666666667,342,1484,"C4-Fixed scheduler
assumes η=90%",1034
eta_corrected,C4,1034,2097,2095,87.29166666666667,99.90462565569862,0.4408793251336665,6.33554474619929,0.024174902971456365,10.023310023310028,0.2997601918465209,89.97668997668997,0.33374795737383767,0.0,0,14840.0,28.449999999999683,4.596944444444462,30.15073534541841,25.310651102211146,4.840084243207306,83.94704411763959,29.57713149552263,25.310651102211146,0.0,41.876021313081175,2.0,4,0.0,750,49.6,342,1484,"C4-Variable scheduler
uses predicted η",1034
eta_corrected,C4,1035,2222,1987,82.79166666666667,89.42394239423942,28.216969766759473,378.3800170898668,26.69255940531056,36.073059360730596,20.515695067264573,63.926940639269404,0.2729210863928605,139.00757983510323,0,10330.0,28.925999999999785,4.786250000000006,39.5484088985702,33.20876231657216,6.33964658199805,83.96990736528154,19.632872832327685,15.638262090592526,17.57050022597964,54.928345692458635,2.0,4,695.0378991755163,470,41.48936170212766,253,1033,"C4-Fixed scheduler
assumes η=90%",1035
eta_corrected,C4,1035,2222,1974,82.25,88.83888388838884,29.4138567455011,449.60829894348063,27.9378988374812,35.15981735159818,19.226457399103136,64.84018264840182,0.261051412601099,162.94505996297963,0,10330.0,28.925999999999785,4.786250000000008,43.821491463604346,33.57367898323885,10.247812480365505,76.61464240924627,19.65111737582736,16.008731291948394,17.564947691290456,60.86318258833939,2.0,4,814.7252998148981,470,50.212765957446805,253,1033,"C4-Variable scheduler
uses predicted η",1035
eta_corrected,C4,1036,2208,1938,80.75,87.77173913043478,36.16874252203866,381.434002599157,34.653239360198846,38.70967741935484,22.891566265060238,61.29032258064516,0.27527133297244183,148.8165505999901,0,10290.0,28.477999999999767,4.737638888888897,40.10232012992094,33.17782736772165,6.9244927621993,82.73293729697991,19.77379049883518,15.642353822022951,17.535473545698693,55.69766684711242,2.0,4,744.0827529999507,485,40.824742268041234,246,1029,"C4-Fixed scheduler
assumes η=90%",1036
eta_corrected,C4,1036,2208,1925,80.20833333333333,87.18297101449275,35.17792929095135,480.2443950448464,33.70385468357618,36.98924731182795,21.45725760183591,63.01075268817205,0.25725201199286196,174.68618394129524,0,10300.0,28.479999999999766,4.7377777777777865,46.58927568256967,33.92174403438832,12.66753164818135,72.81019835017392,19.679786398206296,16.374672600583548,17.547071433804774,64.70732733690234,2.0,4,873.4309197064761,485,49.27835051546392,247,1030,"C4-Variable scheduler
uses predicted η",1036
eta_corrected,C4,1037,2115,2112,88.0,99.8581560283688,0.3998504082185883,5.558017431469974,0.011640114323159926,9.999999999999998,0.05899705014749124,90.0,0.3276314430780319,0.0,0,15030.0,28.365999999999687,4.613611111111128,30.552680491908504,24.82516967825243,5.727510813656104,81.25365525563973,29.297574994269038,24.82516967825243,0.0,42.43427846098407,2.0,4,0.0,736,43.07065217391305,296,1503,"C4-Fixed scheduler
assumes η=90%",1037
eta_corrected,C4,1037,2115,2112,88.0,99.8581560283688,0.3998504082185883,5.558017431469974,0.011640114323159926,9.999999999999998,0.05899705014749124,90.0,0.3276314430780319,0.0,0,15030.0,28.365999999999687,4.613611111111129,30.552680491908497,25.456704063606068,5.095976428302467,83.32068955569369,28.704192118711134,25.456704063606068,0.0,42.43427846098407,2.0,4,0.0,736,52.309782608695656,296,1503,"C4-Variable scheduler
uses predicted η",1037
eta_corrected,C4,1038,2192,1965,81.875,89.6441605839416,22.405305931694375,411.03745613863913,21.26538451155167,24.17061611374408,15.70621468926554,75.82938388625593,0.26387097169464224,143.96792405870914,0,11940.0,28.77799999999975,4.738472222222234,45.80645018992876,36.549644857509456,9.25680533241932,79.79148068877305,19.742710176036127,19.010410342677424,17.539234514832035,63.62006970823442,2.0,4,719.8396202935456,550,45.63636363636363,276,1194,"C4-Fixed scheduler
assumes η=90%",1038
eta_corrected,C4,1038,2192,1972,82.16666666666667,89.96350364963503,24.8358552660833,491.3229570215238,23.797912495665074,23.696682464454977,13.276836158192095,76.30331753554502,0.25149541812109333,204.34933556770994,0,11960.0,28.781999999999748,4.738750000000014,50.26164947640639,37.23383930195391,13.0278101744525,74.08001864211013,19.640043246561373,19.676759863342397,17.557079438611506,69.8078464950089,2.0,4,1021.7466778385497,550,49.27272727272727,276,1196,"C4-Variable scheduler
uses predicted η",1038
eta_corrected,C4,1039,2106,2103,87.625,99.85754985754986,0.5394842832250851,4.42974716797183,0.027558257163463933,16.29072681704261,0.0,83.70927318295739,0.3304453595206329,0.0,0,14550.0,28.4579999999997,4.608750000000017,30.439670572572105,24.41028093425833,6.029389638313799,80.19232953280842,31.710637062790042,24.41028093425833,0.0,42.27732023968352,2.0,4,0.0,753,42.89508632138114,288,1455,"C4-Fixed scheduler
assumes η=90%",1039
eta_corrected,C4,1039,2106,2103,87.625,99.85754985754986,0.5394842832250851,4.42974716797183,0.027558257163463933,16.29072681704261,0.0,83.70927318295739,0.33044535952063303,0.0,0,14550.0,28.457999999999696,4.608750000000017,30.4396705725721,25.181414375119914,5.258256197452228,82.72564683341159,28.80871224577146,25.181414375119914,0.0,42.27732023968352,2.0,4,0.0,753,52.589641434262944,288,1455,"C4-Variable scheduler
uses predicted η",1039
eta_corrected,C4,1040,2148,2147,89.45833333333333,99.95344506517691,0.5885127010752406,6.5895386712940915,0.0496100906973955,14.000000000000002,0.6478209658421719,86.0,0.32418298840827253,0.0,0,13670.0,28.795999999999733,4.684722222222236,28.494124173021852,22.80756040282042,5.686563770201444,80.04303015010564,22.66475572444727,22.80756040282042,0.0,39.57517246253038,2.0,4,0.0,653,41.96018376722817,295,1367,"C4-Fixed scheduler
assumes η=90%",1040
eta_corrected,C4,1040,2148,2147,89.45833333333333,99.95344506517691,0.5885127010752406,6.5895386712940915,0.0496100906973955,14.000000000000002,0.6478209658421719,86.0,0.32418298840827253,0.0,0,13670.0,28.795999999999736,4.684722222222235,28.494124173021852,23.69549237280301,4.798631800218853,83.15922338556322,24.969006337497106,23.69549237280301,0.0,39.57517246253038,2.0,4,0.0,653,51.60796324655437,295,1367,"C4-Variable scheduler
uses predicted η",1040
eta_corrected,C4,1041,2146,2140,89.16666666666667,99.72041006523766,0.3963611242651829,3.5783758812446953,0.009400814558835041,7.126436781609192,0.0,92.87356321839081,0.32243935568799625,0.0,0,14560.0,28.67599999999969,4.673888888888905,29.321831952321343,23.320531085408295,6.00130086691306,79.53299481194954,27.392708714260085,23.320531085408295,0.0,40.72476660044633,2.0,4,0.0,691,43.27062228654125,302,1456,"C4-Fixed scheduler
assumes η=90%",1041
eta_corrected,C4,1041,2146,2140,89.16666666666667,99.72041006523766,0.3963611242651829,3.5783758812446953,0.009400814558835041,7.126436781609192,0.0,92.87356321839081,0.3224393556879962,0.0,0,14560.0,28.67599999999969,4.673888888888905,29.321831952321347,24.27520759357338,5.046624358747976,82.78885041373265,28.247216577181018,24.27520759357338,0.0,40.72476660044633,2.0,4,0.0,691,50.36179450072359,302,1456,"C4-Variable scheduler
uses predicted η",1041
eta_corrected,C4,1042,2196,2058,85.75,93.71584699453553,10.840663084824525,464.1424720304271,10.028295857926958,18.886198547215493,7.459338194054965,81.1138014527845,0.2510875066458244,169.43378298009378,0,13320.0,28.86999999999971,4.749861111111123,50.00849760750319,38.32340881897542,11.685088788527775,76.63379355996778,19.72803139188403,20.786087364432767,17.537321454542653,69.45624667708779,2.0,4,847.1689149004688,581,38.38209982788296,305,1332,"C4-Fixed scheduler
assumes η=90%",1042
eta_corrected,C4,1042,2196,2120,88.33333333333333,96.53916211293262,4.624349341230672,347.1543314248081,3.820248982020763,19.128329297820823,6.954570947840722,80.87167070217917,0.2623376617615782,122.22095174240472,0,13320.0,28.869999999999706,4.749861111111122,45.95844176583182,39.11760326341989,6.840838502411962,85.11516439728857,19.672742580359944,21.569013003273824,17.548590260146057,63.831169119210905,2.0,4,611.1047587120236,581,46.47160068846816,305,1332,"C4-Variable scheduler
uses predicted η",1042
eta_corrected,C4,1043,2134,2130,88.75,99.81255857544518,0.4087340101200393,3.509136097165174,0.008301503644473424,8.056872037914697,0.0,91.9431279620853,0.3245406715577813,0.0,0,14780.0,28.5719999999997,4.6516666666666815,29.76535823919868,24.021288063168782,5.744070176029922,80.70216346845307,22.038852995281506,24.021288063168782,0.0,41.34077533222043,2.0,4,0.0,729,45.67901234567901,345,1478,"C4-Fixed scheduler
assumes η=90%",1043
eta_corrected,C4,1043,2134,2130,88.75,99.81255857544518,0.4087340101200393,3.509136097165174,0.008301503644473424,8.056872037914697,0.0,91.9431279620853,0.3245406715577813,0.0,0,14780.0,28.571999999999697,4.651666666666682,29.765358239198676,24.933851996268473,4.8315062429302404,83.7680225310795,22.098556054498637,24.933851996268473,0.0,41.34077533222043,2.0,4,0.0,729,50.75445816186557,345,1478,"C4-Variable scheduler
uses predicted η",1043
eta_corrected,C4,1044,2171,2153,89.70833333333333,99.17088899124828,1.147755158290596,464.9885989535345,0.6614416453847435,15.061728395061724,0.7361268403170973,84.93827160493828,0.2514551166952024,142.8717906811248,0,14250.0,28.861999999999696,4.71805555555557,52.37615798972712,39.567056154112954,12.809101835614186,75.54402169375139,19.72856538847522,22.021695957211975,17.54536019690098,72.74466387462101,2.0,4,714.358953405624,636,38.83647798742139,338,1425,"C4-Fixed scheduler
assumes η=90%",1044
eta_corrected,C4,1044,2171,2166,90.25,99.76969138645785,0.4535932302591911,5.193132172643891,0.016507086150909484,12.592592592592588,0.0,87.4074074074074,0.3179520838937492,0.0,0,14710.0,28.95399999999968,4.72444444444446,28.43724979825028,23.761891994516734,4.675357803733566,83.55903669692694,22.39152936325842,23.761891994516734,0.0,39.49618027534765,2.0,4,0.0,665,44.661654135338345,350,1471,"C4-Variable scheduler
uses predicted η",1044
eta_corrected,C4,1045,2116,2112,88.0,99.8109640831758,0.36515997870464406,3.8606667661796865,0.010863663232412389,8.584686774941996,0.0,91.415313225058,0.3268092757001256,0.0,0,15120.0,28.475999999999683,4.622500000000017,30.748660747954766,24.532081670677922,6.216579077276876,79.78260214897217,32.28420188198407,24.532081670677922,0.0,42.70647326104833,2.0,4,0.0,726,43.66391184573003,349,1512,"C4-Fixed scheduler
assumes η=90%",1045
eta_corrected,C4,1045,2116,2112,88.0,99.8109640831758,0.36515997870464406,3.8606667661796865,0.010863663232412389,8.584686774941996,0.0,91.415313225058,0.3268092757001256,0.0,0,15120.0,28.475999999999683,4.622500000000018,30.748660747954766,25.58036675036943,5.168293997585369,83.19180779953447,33.07200516247942,25.58036675036943,0.0,42.70647326104833,2.0,4,0.0,726,51.652892561983464,349,1512,"C4-Variable scheduler
uses predicted η",1045
eta_corrected,C4,1046,2191,1965,81.875,89.6850753080785,27.841485336312502,360.8762254662482,26.407232757446803,35.507246376811594,19.921215531795156,64.4927536231884,0.2806285838168324,131.8252081910678,0,10220.0,28.57799999999978,4.723333333333342,39.87370982594031,33.595289244743796,6.278420581196517,84.25423516245782,19.69174732104363,16.04020662347882,17.55508262126498,55.38015253602823,2.0,4,659.126040955339,487,42.71047227926078,233,1022,"C4-Fixed scheduler
assumes η=90%",1046
eta_corrected,C4,1046,2191,1994,83.08333333333333,91.00867183934277,20.361141136512714,429.9791759450437,19.048964119060606,32.850241545893724,17.16375914462578,67.14975845410628,0.2649763413838587,147.33517117227765,0,10740.0,28.681999999999764,4.730555555555566,45.50851710181084,35.26601146696605,10.242505634844802,77.49321162908815,19.76277839737614,17.727886632963642,17.538124834002403,63.20627375251509,2.0,4,736.6758558613884,514,48.054474708171206,246,1074,"C4-Variable scheduler
uses predicted η",1046
eta_corrected,C4,1047,2159,2155,89.79166666666667,99.81472904122278,0.540056839338854,5.06705520732697,0.0302413997346962,13.62586605080831,0.0,86.37413394919169,0.32093872197211376,0.0,0,14250.0,28.621999999999698,4.686388888888903,28.562060090039022,23.087811334011356,5.474248756027691,80.83384483202315,20.597244490175658,23.087811334011356,0.0,39.669527902832016,2.0,4,0.0,709,44.851904090267986,349,1425,"C4-Fixed scheduler
assumes η=90%",1047
eta_corrected,C4,1047,2159,2155,89.79166666666667,99.81472904122278,0.540056839338854,5.06705520732697,0.0302413997346962,13.62586605080831,0.0,86.37413394919169,0.32093872197211376,0.0,0,14250.0,28.6219999999997,4.686388888888904,28.56206009003902,23.82699819397306,4.735061896065981,83.42184743978848,23.433497407647994,23.82699819397306,0.0,39.669527902832016,2.0,4,0.0,709,52.04513399153738,349,1425,"C4-Variable scheduler
uses predicted η",1047
eta_corrected,C4,1048,2178,2173,90.54166666666667,99.7704315886134,0.5330830240280525,7.127702873063572,0.03709402968928366,12.254901960784315,0.5649717514124242,87.74509803921569,0.31535744656509385,0.0,0,14170.0,29.007999999999708,4.736944444444458,28.671319236566195,23.113600160402335,5.557719076163869,80.61575391663254,21.466086210486704,23.113600160402335,0.0,39.821276717453074,2.0,4,0.0,673,42.94205052005943,341,1417,"C4-Fixed scheduler
assumes η=90%",1048
eta_corrected,C4,1048,2178,2172,90.5,99.72451790633609,0.5788896906889284,77.33942861958907,0.07041777869216426,12.745098039215685,0.6214689265536699,87.25490196078431,0.30773554013214127,0.0,0,13680.0,28.909999999999716,4.730138888888901,31.41520555242912,26.23094818300606,5.184257369423085,83.4976175445645,19.693258914174784,22.715611128714798,3.515337054291261,43.63222993392937,2.0,4,0.0,646,47.05882352941176,328,1368,"C4-Variable scheduler
uses predicted η",1048
eta_corrected,C4,1049,2195,2070,86.25,94.30523917995444,13.204205365152625,529.1266670206797,12.246804495776454,24.082568807339456,8.4138715179079,75.91743119266054,0.24342061965025535,237.08422058460607,0,12320.0,28.649999999999718,4.733333333333347,52.868576925908044,37.51057084616181,15.358006079746241,70.95059679539038,19.66716318605696,19.945297594325456,17.565273251836356,73.4285790637612,2.0,4,1185.4211029230305,585,44.27350427350427,279,1232,"C4-Fixed scheduler
assumes η=90%",1049
eta_corrected,C4,1049,2195,2181,90.875,99.3621867881549,1.0427630177515401,234.01428612260642,0.3359487062174759,19.72477064220184,2.6719727117680447,80.27522935779817,0.27913882311318927,42.64783504874314,0,13220.0,28.8299999999997,4.745833333333348,40.01002367925184,32.42074076554788,7.589282913703968,81.03154605819552,19.65341065620866,21.88450793565099,10.536232829896893,55.56947733229425,2.0,4,213.23917524371572,631,49.128367670364504,299,1322,"C4-Variable scheduler
uses predicted η",1049
eta_corrected,C4,1050,2158,2083,86.79166666666667,96.52455977757182,4.096068998010013,376.09533176946496,3.4637005920708943,15.172413793103445,4.0046430644225195,84.82758620689656,0.2675708096253151,132.74817980904618,0,13350.0,28.503999999999714,4.676944444444455,47.87450853488653,38.689248471099695,9.185260063786854,80.81388123891973,19.726067108804784,21.14206258265606,17.54718588844364,66.49237296512021,2.0,4,663.7408990452309,622,37.942122186495176,321,1335,"C4-Fixed scheduler
assumes η=90%",1050
eta_corrected,C4,1050,2158,2148,89.5,99.5366079703429,0.4623708602232739,5.054656402997837,0.01770314886402347,10.344827586206895,0.0,89.65517241379311,0.3202142621356392,2.3684757858670008e-17,0,14320.0,28.697999999999695,4.69041666666668,28.922865631169863,24.034093939943233,4.888771691226659,83.09720843857859,19.960866183952174,24.034093939943233,0.0,40.17064670995819,2.0,4,1.1842378929335003e-16,686,47.08454810495627,344,1432,"C4-Variable scheduler
uses predicted η",1050
eta_corrected,C4,1051,2195,1974,82.25,89.93166287015946,21.093060912176632,405.44808509619884,19.892586601491676,25.336322869955154,14.808461978273302,74.66367713004485,0.26479648439283526,148.22531378173534,0,11840.0,29.097999999999736,4.764444444444457,45.173265618579286,36.790072789203364,8.38319282937593,81.442136815701,19.665541296947094,19.231192330688675,17.558880458514693,62.740646692471245,2.0,4,741.1265689086769,549,39.162112932604735,271,1184,"C4-Fixed scheduler
assumes η=90%",1051
eta_corrected,C4,1051,2195,1960,81.66666666666667,89.29384965831434,24.757977573314705,446.26190863296216,23.538616801853248,25.336322869955154,14.236706689536883,74.66367713004485,0.2548475518610583,185.1635213355345,0,11840.0,29.097999999999736,4.764444444444457,48.754881330018996,37.24073945587005,11.514141874148972,76.38361214293522,19.691705562142936,19.68580155273275,17.554937903137294,67.71511295835975,2.0,4,925.8176066776725,549,53.36976320582878,271,1184,"C4-Variable scheduler
uses predicted η",1051
eta_corrected,C4,1052,2218,2047,85.29166666666667,92.29035166816952,13.523219755574116,494.9404217926751,12.483584418344122,20.049504950495045,9.481808158765158,79.95049504950495,0.2457750816843983,153.57472835989157,0,12060.0,29.095999999999716,4.793055555555567,49.72097059361659,36.61253206522657,13.108438528390035,73.63599629715807,19.781718428754875,19.071873163959694,17.54065890126687,69.05690360224528,2.0,4,767.8736417994577,535,45.23364485981308,282,1206,"C4-Fixed scheduler
assumes η=90%",1052
eta_corrected,C4,1052,2218,2096,87.33333333333333,94.4995491433724,7.678309247355988,359.07838369059465,6.694550948227188,19.3069306930693,7.93825799338479,80.6930693069307,0.2613078437096742,121.2129619496598,0,12180.0,29.119999999999717,4.794722222222234,44.12917626451726,37.420087620782134,6.709088643735151,84.7967054641587,19.655276357736533,19.876109816545828,17.543977804236302,61.290522589607335,2.0,4,606.064809748299,535,48.598130841121495,284,1218,"C4-Variable scheduler
uses predicted η",1052
eta_corrected,C4,1053,2165,2163,90.125,99.90762124711317,0.46227221436527005,6.112415380774352,0.01752591439476319,8.39328537170264,0.22883295194507935,91.60671462829735,0.3193720278966946,0.0,0,14430.0,28.633999999999702,4.694722222222238,28.526069957189925,22.794037678920457,5.732032278269482,79.90598674520629,23.504646809392877,22.794037678920457,0.0,39.619541607208255,2.0,4,0.0,717,43.51464435146444,319,1443,"C4-Fixed scheduler
assumes η=90%",1053
eta_corrected,C4,1053,2165,2163,90.125,99.90762124711317,0.46227221436527005,6.112415380774352,0.01752591439476319,8.39328537170264,0.22883295194507935,91.60671462829735,0.31937202789669455,0.0,0,14430.0,28.633999999999702,4.694722222222236,28.526069957189918,23.825123182110204,4.70094677507974,83.5205242708351,23.765659948206615,23.825123182110204,0.0,39.619541607208255,2.0,4,0.0,717,47.559274755927476,319,1443,"C4-Variable scheduler
uses predicted η",1053
eta_corrected,C4,1054,2101,2099,87.45833333333333,99.90480723465016,0.4492128072557091,5.297109438110662,0.0179789119316144,11.111111111111116,0.0,88.88888888888889,0.33082858430662676,0.0,0,14710.0,27.98399999999968,4.569583333333348,30.801709649614324,24.69534206869166,6.106367580922691,80.17523166608018,29.97250947894826,24.69534206869166,0.0,42.78015229113106,2.0,4,0.0,746,45.0402144772118,300,1471,"C4-Fixed scheduler
assumes η=90%",1054
eta_corrected,C4,1054,2101,2099,87.45833333333333,99.90480723465016,0.4492128072557091,5.297109438110662,0.0179789119316144,11.111111111111116,0.0,88.88888888888889,0.33082858430662676,0.0,0,14710.0,27.983999999999675,4.569583333333348,30.80170964961433,25.6306030647303,5.171106584884056,83.2116247971035,30.68886263074494,25.6306030647303,0.0,42.78015229113105,2.0,4,0.0,746,50.134048257372655,300,1471,"C4-Variable scheduler
uses predicted η",1054
eta_corrected,C4,1055,2142,2137,89.04166666666667,99.76657329598507,0.3942763859607224,4.015896867651342,0.012919442956840417,9.480812641083524,0.0,90.51918735891647,0.32111938092166914,0.0,0,14920.0,28.855999999999675,4.681388888888906,30.197022868199056,24.362346371130393,5.834676497068708,80.6779743733835,20.514210964707573,24.362346371130393,0.0,41.94030953916542,2.0,4,0.0,708,37.28813559322034,344,1492,"C4-Fixed scheduler
assumes η=90%",1055
eta_corrected,C4,1055,2142,2137,89.04166666666667,99.76657329598507,0.3942763859607224,4.015896867651342,0.012919442956840417,9.480812641083524,0.0,90.51918735891647,0.32111938092166914,0.0,0,14920.0,28.855999999999675,4.681388888888907,30.197022868199063,25.213786882503534,4.983235985695562,83.49759177437505,24.119882588234802,25.213786882503534,0.0,41.94030953916542,2.0,4,0.0,708,52.118644067796616,344,1492,"C4-Variable scheduler
uses predicted η",1055
eta_corrected,C4,1056,2079,2073,86.375,99.71139971139971,0.39743823418937746,3.7649380113288013,0.008039733818120374,8.374384236453203,0.0,91.62561576354679,0.33621157632083076,0.0,0,14980.0,27.863999999999674,4.533750000000018,31.06383252450091,24.96879085682579,6.095041667675153,80.37897718233,34.30272818952254,24.96879085682579,0.0,43.14421183958464,2.0,4,0.0,748,45.72192513368984,337,1498,"C4-Fixed scheduler
assumes η=90%",1056
eta_corrected,C4,1056,2079,2073,86.375,99.71139971139971,0.39743823418937746,3.7649380113288013,0.008039733818120374,8.374384236453203,0.0,91.62561576354679,0.33621157632083076,0.0,0,14980.0,27.863999999999674,4.533750000000018,31.063832524500903,25.72885496753271,5.3349775569682345,82.82575869297405,36.74590175695509,25.72885496753271,0.0,43.14421183958464,2.0,4,0.0,748,50.13368983957219,337,1498,"C4-Variable scheduler
uses predicted η",1056
